lemma_id,lemma,dom_gender,stem_final,tokens,cells_attested,cells_bits24
144941,pūjā,Fem,aa,667,12,111101101100100100101000
168327,purī,Fem,ii,667,9,101101100000100100100100
11945,antika,Neut,a,664,9,101101100100100000101000
21299,apāna,Masc,a,663,21,111111111110110111111110
37121,martya,Masc,a,661,16,111101101101101101101100
129389,gadā,Fem,aa,661,14,111111111100100101100000
94467,pāvaka,Masc,a,660,16,111111101100101111100100
123947,gārhapatya,Masc,a,660,11,111110100100100101100000
125510,gautama,Masc,a,660,13,111101100100100101100101
16348,parāyaṇa,Masc,a,658,11,111111001000000101100100
12894,kavi,Masc,i,657,16,111111101100100101100111
86502,dṛṣṭi,Fem,i,656,18,111111111101100111101100
26038,bhoga,Masc,a,655,15,101101111100101101101100
112959,sāra,Masc,a,652,16,111111111100100101101100
104309,sarpa,Masc,a,651,18,111101101101101111101101
142874,vṛṣan,Masc,an,650,16,111111101100100101100111
167043,candramas,Masc,as,648,12,110110100100100110100110
63411,indu,Masc,u,647,18,111111101101100111101101
79282,mārkaṇḍeya,Masc,a,647,7,100100100100100100000100
8781,saṃkāśa,Masc,a,646,11,111111001000100000100101
48288,vijñāna,Neut,a,646,15,111111101100100101101100
147869,bāndhava,Masc,a,646,16,111101101001101101101101
26897,maṇi,Masc,i,644,13,111111101000100101100100
154572,prayoga,Masc,a,643,14,111111111000100101101000
105296,savana,Neut,a,641,18,111111111100101111111000
153605,bandha,Masc,a,641,16,111111111100100101111000
140992,prabhṛti,Masc,i,638,14,111101101001101101101000
69955,rāga,Masc,a,636,16,111111111000100111101100
76427,vājin,Masc,in,635,19,111111101101001111111101
20433,annādya,Neut,a,633,11,100101101100100111100000
103343,snāna,Neut,a,632,13,101101101100100101101100
69769,rasāyana,Neut,a,631,13,101101101000101111101000
105191,salila,Neut,a,628,13,101101111100100101101000
128527,gaṅgā,Fem,aa,627,11,101110100100100110100100
33018,nāga,Neut,a,626,15,111111111001100101100001
106051,siddha,Masc,a,626,14,111101101101001101001100
153639,bandhu,Masc,u,626,19,111111101101101101101111
119173,vyādhi,Masc,i,625,12,101101101100100101101000
32874,arka,Masc,a,621,18,111111111100100111111100
365,auṣadha,Neut,a,619,15,101111101100101101101100
46945,vāsa,Masc,a,618,14,111101100101100101101100
33334,nātha,Masc,a,617,17,111111101101000101111101
125876,śuddhi,Fem,i,616,11,101100101100100110101000
28187,niścaya,Masc,a,613,14,111101101100100101101100
86123,dūta,Masc,a,613,19,111111101101101101111101
137465,mūrti,Fem,i,613,15,111101111100100101101100
75316,vasu,Neut,u,612,14,111111101000100101101010
89128,jihvā,Fem,aa,612,16,111111101101100101101100
136588,mūṣā,Fem,aa,611,14,111101101000100111101100
42170,saṃyuga,Neut,a,609,9,111100000100100100101000
127269,śṛṅga,Neut,a,607,19,111111111100111101111100
112093,sātyaki,Masc,i,605,10,110111100100000100100100
135873,mithuna,Neut,a,604,17,111111111100101111101000
6274,aṅgula,Masc,a,603,14,111111101000100111101000
12685,kalka,Masc,a,601,14,101111111000100111101000
63182,āhava,Masc,a,600,8,101100001100100000101000
8368,saṃskāra,Masc,a,598,16,111111101100101111101000
90329,dyuti,Masc,i,598,14,111111101100100101100100
32512,araṇya,Neut,a,596,12,101101100100100111101000
33823,nāśa,Masc,a,596,13,101101101100100111101000
36523,mantrin,Masc,in,595,17,111111101101101101101100
52690,chāyā,Fem,aa,594,15,111111101100100101101100
120452,vaiśvānara,Masc,a,594,12,111101100100100100100101
12562,kalā,Fem,aa,593,17,111101111000101111101101
40407,śrāddha,Neut,a,592,10,101101101000100100101000
42551,dhārā,Fem,aa,592,15,111111101100001101111000
144586,puroḍāśa,Masc,a,592,15,111111111000100101111000
62886,āsya,Neut,a,591,17,111111101101101101101100
74014,yava,Masc,a,591,21,111111111101111111101101
169428,uṣas,Fem,as,591,17,111111101100100101101111
4957,kopa,Masc,a,590,12,111101101100100101100000
68347,vadana,Neut,a,588,15,111111101100100110101100
40052,ogha,Masc,a,586,14,111101111000100101101100
63981,īkṣaṇa,Masc,a,586,15,111111101100110101100100
203173,narādhipa,Masc,a,586,13,101101101100100101100101
134048,kauśika,Masc,a,584,15,111101110100110101110100
27173,matsya,Masc,a,583,15,111111101000101101101100
128746,khaṇḍa,Masc,a,583,13,101101111000100101101100
61834,ākṛti,Fem,i,580,15,111111101100100101101100
130656,śākhā,Fem,aa,580,20,111111111101101111111100
78097,mahīpati,Masc,i,579,9,100101100000000101101100
43076,dhenu,Fem,u,578,16,111111101101100101101100
91322,dvijottama,Masc,a,578,10,111101001000100000100101
97210,tāmra,Neut,a,578,14,111111111000100111100000
84635,dīkṣā,Fem,aa,577,14,101101101100101101101100
69400,varga,Masc,a,576,17,111111111101100111101000
96143,tanaya,Masc,a,576,16,111111111100100101101100
18377,sabhā,Fem,aa,574,14,101101101101100101101100
42337,dhātṛ,Masc,r_vocalic,573,12,101100101100100101101100
48450,bhaga,Masc,a,573,11,101100101100100101100100
25937,bheṣaja,Neut,a,571,14,101101101001101111100100
9736,adhvara,Masc,a,570,15,111111101100100101101100
38775,ṛtvij,Masc,other_consonant,570,16,111111101101010101101001
42594,dhārtarāṣṭra,Masc,a,569,15,101101101100101111101100
63299,iḍā,Fem,aa,569,15,111111101100100101101100
80344,lakṣmī,Fem,ii,569,15,111101101100100111101100
97328,tāra,Neut,a,569,11,101100111100100110100000
4545,keśa,Masc,a,568,17,111111101101110101101100
120263,svadhā,Fem,aa,568,12,101101101100100100110100
66831,rayi,Masc,i,566,8,100100101100000101100000
86691,devadeva,Masc,a,566,11,110100110100100101100100
10561,anila,Masc,a,565,18,111111111101101111100100
36530,manyu,Masc,u,564,17,111111111110100110100101
107166,sugrīva,Masc,a,564,11,111100100100100110100100
92176,dharmarāja,Masc,a,562,9,101100100100100100100100
3818,kṛcchra,Neut,a,560,15,111111101101100101101000
36896,maraṇa,Neut,a,560,15,111111101100100111110000
90624,druma,Masc,a,560,18,111111111100101111101100
171336,iṣ,Fem,other_consonant,560,8,001101100100000101100000
119695,svapna,Masc,a,559,17,111111111100100111101100
87596,jantu,Masc,u,558,13,101101101100100101101100
132505,śāsana,Neut,a,558,12,111101101000100100101100
122903,vināśa,Masc,a,556,13,100101111100100101101100
77174,mahāpurāṇa,Neut,a,555,1,000000000000000000100000
110826,heman,Neut,an,555,11,101101101000100111100000
44339,naraka,Masc,a,554,14,111111001100101101101000
23616,kīrti,Fem,i,553,13,101101111100100101100100
27565,niyama,Masc,a,552,15,101111111100100111101000
90304,dyāvāpṛthivī,Fem,ii,552,15,110111010111010110110010
127714,śaila,Masc,a,551,19,111111111001111101111100
6672,añjali,Masc,i,550,14,111111111000100101110000
103571,sparśa,Masc,a,550,18,111111111000101111111100
131915,śilā,Fem,aa,550,14,111101111000101101101000
146659,dāra,Masc,a,550,13,101101101001001111101000
9718,adhvan,Masc,an,549,15,111101101100100111111000
63853,iṣvāsa,Masc,a,549,13,111111101000100100100101
170862,vṛtta,Neut,a,549,17,101111111100100111111100
26415,bhrātṛvya,Masc,a,545,14,111101100101101101101000
148996,buddha,Masc,a,545,12,101101101100100101101000
113063,sārathi,Masc,i,544,14,111111101100100100101100
9140,sakhī,Fem,ii,542,18,111101111101001111101101
154232,bandhana,Neut,a,541,14,111111101100101100101000
88861,jāla,Neut,a,540,14,101111111000100111101000
64199,uktha,Neut,a,539,15,111111101101001101101000
78348,mākṣika,Neut,a,538,12,100111111000100111100000
78721,mādhava,Masc,a,538,14,111101110100100110110100
93165,pāñcāla,Masc,a,538,17,111101101100101111101101
109986,hita,Neut,a,538,11,101101101100100100101000
129464,gamana,Neut,a,536,11,111100101100100100100100
7167,atithi,Masc,i,534,17,111111101101101101101100
133996,kaurava,Masc,a,533,15,101101101100001111101101
40838,śruti,Fem,i,529,16,111101111100101111101000
88630,jāti,Fem,i,529,13,101101101001101101101000
145820,darbha,Masc,a,529,18,111111111100100111111100
132406,śārdūla,Masc,a,528,15,111111101000100110101101
11571,anṛta,Neut,a,527,12,111111101000100110100000
57409,ācāra,Masc,a,527,15,111111101000100111101100
138110,virāj,Fem,other_consonant,527,17,111111110100100111111100
164358,candra,Masc,a,527,18,111111111100100111101101
220942,śam,Neut,other_consonant,526,2,100100000000000000000000
24608,kumbha,Masc,a,525,17,111111111000101111111000
8499,saṃhitā,Fem,aa,524,13,101111101100000101111000
54714,avasthā,Fem,aa,524,13,111101101000100101111000
135665,kha,Neut,a,523,12,111101101000101001101000
122672,vidura,Masc,a,522,9,101100100100100100100100
104107,saras,Neut,as,521,11,101101101000100101101000
142153,vṛtra,Masc,a,520,14,111110110100100101101100
81159,lavaṇa,Neut,a,519,15,111111101000100111111000
149604,brahmacārin,Masc,in,519,15,111101101101101101100100
48140,vijaya,Masc,a,516,10,111100100100100100100100
121824,svara,Masc,a,516,14,111101101000100101111100
65581,rakta,Neut,a,515,15,101111111100100101111000
38335,ūti,Fem,i,514,10,111101101100000000001100
134303,kvātha,Masc,a,514,13,111110111000100101101000
42817,dhūma,Masc,a,513,14,111111111100100101100000
31771,amātya,Masc,a,512,16,111111101001101101101001
37906,uras,Neut,as,512,13,101101101000100111111000
74302,yāna,Neut,a,512,15,111111101100101101101000
120808,hanumant,Masc,other_consonant,511,9,100100110100100100100100
25677,bhūṣaṇa,Neut,a,510,14,111101101100100101101100
95610,ṭaṅkaṇa,Neut,a,510,13,111111111000100110100000
15897,padma,Neut,a,509,17,111111111100100101111100
31528,abhra,Neut,a,509,16,111111111000101111101000
62035,āgama,Masc,a,508,17,111111111100101111101000
98934,sūkta,Neut,a,508,17,111111111100100111111000
63823,iṣu,Masc,u,507,15,101101101101100101101101
33353,nāda,Masc,a,506,12,101101101100100100101100
65230,yodha,Masc,a,506,15,111101011001001111101001
166113,vāri,Neut,i,506,14,111111111000100101101000
6485,aja,Masc,a,505,15,111111101100100111100100
79248,māruta,Masc,a,505,17,111111111100100110111100
84308,triṣṭubh,Fem,other_consonant,503,15,111111111100100101101000
1984,kapha,Masc,a,502,16,111111101000111111110000
102988,sthiti,Fem,i,502,14,101111111100100101100100
8936,saṃkhyā,Fem,aa,501,14,111111101000101101101000
40933,śreyas,Neut,as,501,12,111101101100100101100000
44077,nabhas,Neut,as,501,14,110111101101100101110000
79022,mānuṣa,Masc,a,501,19,111111101101101111101101
116774,śayana,Neut,a,501,15,101111111100100101101100
56600,udgātṛ,Masc,r_vocalic,500,14,111101100101100101101100
62642,āśis,Fem,is,499,14,111101111100100101101000
103761,sambandha,Masc,a,499,15,111111101101101100101000
140053,pratyaya,Masc,a,499,16,111101101100101111111000
64966,yūpa,Masc,a,497,15,111111100100100111111000
130893,śāpa,Masc,a,497,14,111101101100100111110000
112912,sāyaka,Masc,a,496,14,111111101100001101001100
13005,kaṣāya,Masc,a,495,16,101111111100100111111000
121667,svana,Masc,a,495,13,111111101000100101101000
59858,aśana,Neut,a,494,16,111111101100100101101101
1051,kaṇṭha,Masc,a,493,14,101101101100100111111000
161149,ghoṣa,Masc,a,491,14,111111101100100101101000
43018,dhṛti,Fem,i,490,11,101101100100100110101000
93362,pāṇḍu,Masc,u,490,16,111111101101101101101000
123117,vimāna,Neut,a,490,14,101111101000101101101100
72794,yakṣa,Masc,a,488,14,111101101101000101101100
98257,suvarṇa,Neut,a,488,11,101101101000100111100000
104272,sarga,Masc,a,488,15,111101111100100111101000
143092,vedi,Fem,i,487,14,111111101100100101101000
16482,parameśvara,Masc,a,485,12,111110100100100101100100
127972,śraddhā,Fem,aa,485,15,101111111100101100100101
140873,pradhāna,Neut,a,483,15,111101101100100111101100
48377,bhakta,Masc,a,482,15,111101101101100101101100
49250,bhavana,Neut,a,482,10,101101001100100100101000
49622,bhāṇḍa,Neut,a,482,11,101101101000100101101000
89983,daivata,Neut,a,482,15,111101101101101101101000
4074,kṛṣṇā,Fem,aa,481,13,101101101100010110101100
109387,havya,Neut,a,479,10,111101101100000001100000
66396,rathaṃtara,Neut,a,478,13,110110110100100110110100
109141,harṣa,Masc,a,478,16,111110101100100111111100
169241,oṣadhī,Fem,ii,477,14,101101101001001101101101
32041,ambara,Neut,a,476,15,111111101100100101101100
89894,daiva,Neut,a,474,10,101100101000100100101100
100574,dakṣa,Masc,a,474,16,111101101110100101100111
48733,bhadra,Neut,a,472,9,101101101100100000100000
116751,śambhu,Masc,u,472,8,100100100100100100100100
75625,vasti,Masc,i,471,15,111101111000100111111000
100483,tvaṣṭṛ,Masc,r_vocalic,471,9,100110100100100100100100
102820,sthālī,Fem,ii,471,14,111111101000101100111000
74330,yāma,Masc,a,470,16,111111111100101101101000
102096,skandha,Masc,a,470,18,111111111001101111111000
132888,mās,Masc,other_consonant,470,12,100111101101000101101000
135449,kṣiti,Fem,i,470,16,111111101101101101101000
62335,ālaya,Masc,a,469,15,111111001100101101101100
116088,śarad,Fem,other_consonant,469,16,111101101101100111111000
47006,vāsava,Masc,a,468,14,111101101100100111100100
99128,sūtra,Neut,a,468,14,101111111000100101111000
17082,sadas,Neut,as,466,11,101111100100100100101000
112140,sādhana,Neut,a,465,14,101101101100101111101000
116236,vraṇa,Masc,a,465,16,111111101100101101111000
90743,drauṇi,Masc,i,464,5,100100100000000100000100
123043,vibhāga,Masc,a,464,17,111101111100100111111100
12156,kartṛ,Masc,r_vocalic,462,15,101101101101100101111100
65296,yoṣit,Fem,other_consonant,461,13,111111101000100101101000
71294,ripu,Masc,u,461,14,111101101100100101101100
18775,parāśara,Masc,a,459,12,111100100101100101100100
166387,rai,Masc,i,459,9,101101100100100101000000
83182,tṛṇa,Neut,a,458,14,101111101100101101101000
169541,dvār,Fem,other_consonant,457,14,111111101100000100101011
89837,dehin,Masc,in,456,11,101101101100000111001000
166514,niś,Fem,other_consonant,456,7,000100100000000111110000
171474,pad,Masc,other_consonant,456,15,100011111100110111111000
64889,yuvan,Masc,an,455,21,111101111111101111101111
149602,brahmacarya,Neut,a,455,10,101100101100100101100000
50713,carman,Neut,an,454,18,111111111100101111111000
57561,ājñā,Fem,aa,454,7,100101100000000100101000
66668,rati,Fem,i,454,13,101101101100101111100000
140510,pradāna,Neut,a,453,14,101101111100101101101000
144442,puṇya,Neut,a,453,15,111101101100100111101100
3895,kṛpa,Masc,a,452,15,111111101100100111100100
13350,kāñcana,Neut,a,452,10,111101101000000101100000
32168,amla,Neut,a,452,13,100101111100100011111000
87924,jarā,Fem,aa,451,13,111101110100100101101000
137750,megha,Masc,a,451,17,111101111100101111101001
142878,vṛṣabha,Masc,a,451,16,111111101100100101101110
82410,tila,Masc,a,449,14,101101101100101111101000
101010,danta,Masc,a,449,19,111111111100101101111110
131041,śalya,Masc,a,449,13,111101101100100110100100
82598,tīra,Neut,a,448,11,111100101000100100111000
91009,dvijāti,Masc,i,448,17,101101101101101111101101
114333,sruc,Fem,other_consonant,448,17,111111110101100111111000
72280,maitreya,Masc,a,446,7,100100100100100100000100
4883,koṭi,Fem,i,445,16,111101111000100111111100
142716,veśman,Neut,an,444,11,101101101000100101101000
161117,gharma,Masc,a,444,15,111101101100100101101110
47980,vigraha,Masc,a,443,18,111111111101100111101100
139387,viśvāmitra,Masc,a,443,11,101100101100100100101100
17733,saṃdhyā,Fem,aa,442,13,111110100000100111111000
20066,paryanta,Masc,a,442,16,111111101100100111111000
30149,samīpa,Neut,a,442,6,100100100000100000110000
104154,sarit,Fem,other_consonant,442,17,111101101001101111111100
25735,bhṛgu,Masc,u,441,14,101101101101101101101000
65205,yojana,Neut,a,440,16,111111101101101101101000
127801,śoṇita,Neut,a,440,14,111111111000101110100000
155624,pravṛtti,Fem,i,440,16,111111111100100111101000
11403,anuṣṭubh,Fem,other_consonant,439,15,111111111100100110101000
43048,dhṛṣṭadyumna,Masc,a,439,8,100100100100100100100100
151142,prakāra,Masc,a,439,14,111111101100100101101000
116367,śakuni,Masc,i,437,16,101111101101101101101100
61292,asthi,Neut,i,436,15,111111101001101101101000
79462,mālā,Fem,aa,434,14,111101101101000101101100
144617,purīṣa,Neut,a,433,17,111111111100100111111000
164427,camasa,Masc,a,433,16,111111101100101101101100
64078,īśāna,Masc,a,432,15,111110101100100111100101
115316,vyoman,Neut,an,432,10,101100101000100100101100
102431,stotra,Neut,a,431,15,111111101101001101101000
131026,śarman,Neut,an,431,11,111101101100000101100000
166286,tapasvin,Masc,in,431,15,111111101101001101101000
8934,saṃkhya,Neut,a,430,6,101001001000000000101000
81648,lepa,Masc,a,430,13,101111111000100100111000
99925,saindhava,Neut,a,430,14,111111111000100111100000
147050,dāha,Masc,a,430,14,111111101100100110101000
137099,mṛd,Fem,other_consonant,429,13,101101111000101101101000
38368,ūru,Masc,u,428,17,111111111000110110111100
50038,bhāskara,Masc,a,428,15,111111111100100110100100
87482,janamejaya,Masc,a,428,9,111100100100100100000100
67774,vaṅga,Neut,a,427,15,111110111000110111110000
113364,sāvitrī,Fem,ii,427,11,100101110100101100100100
156987,grīvā,Fem,aa,427,14,101111101100001111101000
10080,anala,Masc,a,426,17,111111111100100111101100
14637,pakṣin,Masc,in,426,17,111101111101001111101100
78842,māna,Masc,a,426,18,111111111101100111111000
150817,prajñā,Fem,aa,425,14,111101101100100111100100
64687,yukti,Fem,i,424,12,111101101100100001101000
71545,ruj,Masc,other_consonant,424,12,111101100100000101111000
77341,mahāmati,Masc,i,424,5,100100100000000100000100
78927,māna,Neut,a,424,14,111101111000100111101000
164451,caraṇa,Masc,a,423,19,111111111100101111111100
68870,vapā,Fem,aa,422,13,101101101100100111101000
78027,mahiman,Masc,an,422,12,111111100100000111100000
30612,sampad,Fem,other_consonant,419,14,101111100101101101101000
70473,rājanya,Masc,a,419,16,111101101111100111100100
63860,icchā,Fem,aa,417,10,101100111000100101100000
12621,kali,Masc,i,416,14,101101101101100100101101
40091,odana,Masc,a,416,16,100111101100101111111100
81872,lobha,Masc,a,416,14,110111111100100101101000
49496,bhāgadheya,Neut,a,415,8,101101100100100000100000
128736,khaḍga,Masc,a,413,14,111111111100000101101000
142662,velā,Fem,aa,413,10,110101101000100000111000
