palsule_root,palsule_ref,row_kind,palsule_only,n_other_sources,whitney_root,mayrhofer_ewa_root,werba_via1_root,boehtlingk_pwg_root
çucy,138-№3110,root_entry,False,1,,,,çucy
çuj,138-№3111,root_entry,False,3,çuj,çuj/çoj,,çuj
1çuṭh,138-№3112,root_entry,False,2,,çoṭh,,çuṭh
2çuṭh,138-№3113,root_entry,True,0,,,,
1çuṇṭh,138-№3114,root_entry,False,2,,çuṇṭh,,çuṇṭh
2çuṇṭh,138-№3115,root_entry,True,0,,,,
3çuṇṭh,138-№3116,root_entry,True,0,,,,
1çuṇḍ,138-№3117,root_entry,False,1,,,,çuṇḍ
2çuṇḍ,138-№3118,root_entry,True,0,,,,
çuddh,138-№3119,root_entry,True,0,,,,
çudh,139-№3120,root_entry,False,4,çudh,çudh/çodh,çudh,çudh
1çun,139-№3121,root_entry,False,1,,,,çun
2çun,139-№3122,root_entry,True,0,,,,
çundh,139-№3123,root_entry,False,1,,,,çundh
1çubh,139-№3124,root_entry,False,4,çubh,çubh/çobh,1çubh,çubh
2çubh,139-№3125,root_entry,False,1,,,,2çubh
3çubh,139-№3126,root_entry,False,1,,,,3çubh
4çubh,139-№3127,root_entry,False,1,,,,4çubh
1çumbh,139-№3128,root_entry,False,1,,,,çumbh
2çumbh,139-№3129,root_entry,True,0,,,,
1çulk,139-№3130,root_entry,True,0,,,,
2çulk,139-№3131,root_entry,True,0,,,,
çulb,139-№3132,root_entry,True,0,,,,
çulv,139-№3133,root_entry,True,0,,,,
1çuṣ,139-№3134,root_entry,False,4,1çuṣ,çuṣ,1çuṣ,çuṣ
2çuṣ,139-№3135,root_entry,False,2,2çuṣ,,,2çuṣ
1çū,139-№3136,root_entry,False,4,çū,çū,1çū,çū
2çū,139-№3137,root_entry,False,1,,,,2çū
çūc,139-№3138,root_entry,False,1,,çoc,,
çūn,139-№3139,root_entry,True,0,,,,
çūr,139-№3140,root_entry,False,1,,,,çūr
çūra,139-№3141,root_entry,False,1,,,,çūra
çūrp,139-№3142,root_entry,True,0,,,,
çūl,139-№3143,root_entry,False,1,,,,çūl
çūṣ,139-№3144,root_entry,False,2,,çoṣ,,çūṣ
1çṛ,140-№3145,root_entry,False,3,1çṛ,*çar,*çṛ,
2çṛ,140-№3146,root_entry,False,1,2çṛ,,,
3çṛ,140-№3147,root_entry,False,2,3çṛ,,çṛth,
4çṛ,140-№3148,root_entry,True,0,,,,
çṛṅkh,140-№3149,root_entry,True,0,,,,
çṛṅgh,140-№3150,root_entry,True,0,,,,
1çṛdh,140-№3151,root_entry,False,3,çṛdh,çṛdh/çardh,1çṛdh,
2çṛdh,140-№3152,root_entry,True,0,,,,
çṛbh,140-№3153,root_entry,True,0,,,,
çṝ,140-№3154,root_entry,False,2,,çṝ,1çṝ,
çekhṛ,140-№3155,root_entry,True,0,,,,
çeph,140-№3156,root_entry,True,0,,,,
çel,140-№3157,root_entry,False,1,,,,çel
çev,140-№3158,root_entry,True,0,,,,
çai,140-№3159,root_entry,True,0,,,,
ço,140-№3160,root_entry,False,2,,ço,ço,
çoṃs,140-№3161,root_entry,True,0,,,,
çoṇ,140-№3162,root_entry,False,1,,,,çoṇ
çauṭ,140-№3163,root_entry,False,1,,,,çauṭ
çauḍ,140-№3164,root_entry,False,1,,,,çauḍ
çauṇḍ,140-№3165,root_entry,True,0,,,,
çcand,140-№3166,root_entry,False,3,çcand,,*çcand,çcand
çcam,140-№3167,root_entry,False,2,çcam,,,çcam
çcar,141-№3168,root_entry,False,1,,,*çcar,
çcut,141-№3169,root_entry,False,4,çcut,çcot,çcut,çcut
çcyut,141-№3170,root_entry,False,2,,,çcyut,çcyut
çnath,141-№3171,root_entry,False,4,çnath,çnathi,çnath,çnath
çmīl,141-№3172,root_entry,False,2,,çmīl,,çmīl
çyam,141-№3173,root_entry,True,0,,,,
çyā,141-№3174,root_entry,False,4,çyā,çyā,çyā,çyā
çyai,141-№3175,root_entry,False,2,,çyai,çyai,
çraṃç,141-№3176,root_entry,True,0,,,,
1çraṃs,141-№3177,root_entry,True,0,,,,
2çraṃs,141-№3178,root_entry,True,0,,,,
çrak,141-№3179,root_entry,True,0,,,,
çraṅk,141-№3180,root_entry,False,2,,çraṅk,,çraṅk
çraṅg,141-№3181,root_entry,False,1,,,,çraṅg
çraṭh,141-№3182,root_entry,True,0,,,,
çraṇ,141-№3183,root_entry,False,2,,çraṇ,,çraṇ
çraṇṭh,141-№3184,root_entry,True,0,,,,
1çrath,141-№3185,root_entry,False,4,çrath,çrathi,çrath,çrath
2çrath,141-№3186,root_entry,False,1,,,,2çrath
3çrath,141-№3187,root_entry,True,0,,,,
çratha,141-№3188,root_entry,False,1,,,,çratha
1çranth,142-№3189,root_entry,False,1,,,,çranth
2çranth,142-№3190,root_entry,False,1,çran,,,
3çranth,142-№3191,root_entry,True,0,,,,
4çranth,142-№3192,root_entry,True,0,,,,
çram,142-№3193,root_entry,False,4,çram,çrami,çram,çram
çrambh,142-№3194,root_entry,False,4,çrambh,çrambh,çus,çrambh
çrā,142-№3195,root_entry,False,4,çrā,çrā,çrā,çrā
çrākh,142-№3196,root_entry,True,0,,,,
çrāma,142-№3197,root_entry,False,1,,,,çrāma
çri,142-№3198,root_entry,False,4,çri,çri,çri,çri
çriv,142-№3199,root_entry,True,0,,,,
1çriṣ,142-№3200,root_entry,False,4,çriṣ,çreṣ,1çriṣ,çriṣ
2çriṣ,142-№3201,root_entry,False,1,,,,2çriṣ
1çrī,142-№3202,root_entry,False,4,1çrī,çrī/çrayi,1çrī,çrī
2çrī,142-№3203,root_entry,False,2,2çrī,,,2çrī
çrīv,142-№3204,root_entry,False,2,,çrīv,çrīv,
1çru,142-№3205,root_entry,False,4,çru,çru/çrav,1çru,çru
2çru,142-№3206,root_entry,False,1,,,,2çru
çruṣ,142-№3207,root_entry,False,4,çruṣ,çruṣ/çroṣ,çruṣ,çruṣ
çrek,142-№3208,root_entry,True,0,,,,
çrai,143-№3209,root_entry,False,1,,,çrai,
çroṇ,143-№3210,root_entry,False,1,,,,çroṇ
çlak,143-№3211,root_entry,True,0,,,,
çlaṅk,143-№3212,root_entry,False,1,,,,çlaṅk
çlaṅg,143-№3213,root_entry,False,1,,,,çlaṅg
çlath,143-№3214,root_entry,False,2,çlath,,,çlath
çlatha,143-№3215,root_entry,False,1,,,,çlatha
çlā,143-№3216,root_entry,False,1,çlā,,,
çlākh,143-№3217,root_entry,False,1,,,,çlākh
çlāgh,143-№3218,root_entry,False,4,çlāgh,çlāgh,çlāgh,çlāgh
çlāḍ,143-№3219,root_entry,True,0,,,,
çli,143-№3220,root_entry,False,1,,,,çli
1çliṣ,143-№3221,root_entry,False,3,çliṣ,çliṣ/çleṣ,,çliṣ
2çliṣ,143-№3222,root_entry,False,1,,,,2çliṣ
çlek,143-№3223,root_entry,True,0,,,,
çlok,143-№3224,root_entry,False,1,,,,çlok
çloṇ,143-№3225,root_entry,False,1,,,,çloṇ
çvaṅk,143-№3226,root_entry,False,2,,çvaṅk,,çvaṅk
çvaṅg,143-№3227,root_entry,True,0,,,,
çvaс,143-№3228,root_entry,False,1,,,çvanc,
çvaj,143-№3229,root_entry,False,1,,,,çvaj
çvañс,143-№3230,root_entry,False,1,çvañc,,,
çvañj,143-№3231,root_entry,False,1,,,,çvañj
çvaṭh,143-№3232,root_entry,False,1,,,,çvaṭh
çvaṭha,144-№3233,root_entry,False,1,,,,çvaṭha
çvaṇṭh,144-№3234,root_entry,False,1,,,,çvaṇṭh
çvan,144-№3235,root_entry,False,1,,,,çvan
çvabhr,144-№3236,root_entry,True,0,,,,
çvart,144-№3237,root_entry,False,1,,,,çvart
çval,144-№3238,root_entry,False,2,,çval,,çval
çvalk,144-№3239,root_entry,False,1,,,,çvalk
çvall,144-№3240,root_entry,False,1,,,,çvall
çvas,144-№3241,root_entry,False,4,çvas,çvas,çvas,çvas
çvā,144-№3242,root_entry,False,4,çvā,çvā,çvā,çvā
çvātr,144-№3243,root_entry,False,1,,,,çvātr
çvi,144-№3244,root_entry,False,1,,,,çvi
çvit,144-№3245,root_entry,False,4,çvit,çvet,çvit,çvit
çvind,144-№3246,root_entry,False,2,,çvind,,çvind
çvṝ,144-№3247,root_entry,True,0,,,,
çveta,144-№3248,root_entry,False,1,,,,çveta
ṣag,144-№3249,root_entry,True,0,,,,
ṣaṭṭ,144-№3250,root_entry,False,1,,,,ṣaṭṭ
ṣaṇḍh,144-№3251,root_entry,True,0,,,,
ṣaṣk,144-№3252,root_entry,False,1,,,,ṣaṣk
ṣukk,144-№3253,root_entry,False,1,,,,ṣukk
ṣṭambh,144-№3254,root_entry,True,0,,,,
ṣṭyai,144-№3255,root_entry,False,1,,,ṣṭū,
śabdasaṅghātayoḥ,,continuation_or_gloss,True,0,,,,
ṣṭhiv,145-№3256,root_entry,False,2,,,ṣṭhiv,ṣṭhiv
ṣṭhīv,145-№3257,root_entry,False,3,ṣṭhīv,ṣṭhev,ṣṭhīv,
ṣṭhu,145-№3258,root_entry,False,2,,,ṣṭhū,ṣṭhu
ṣvakk,145-№3259,root_entry,False,1,,,,ṣvakk
ṣvaṣk,145-№3260,root_entry,False,1,,,,ṣvaṣk
gatyarthaḥ,,continuation_or_gloss,False,1,,,,
ṣvask,145-№3261,root_entry,True,0,,,,
gatyarthaḥ,,continuation_or_gloss,True,0,,,,
saṃst,145-№3262,root_entry,True,0,,,,
svapne,,continuation_or_gloss,True,0,,,,
sakṣ,145-№3263,root_entry,False,2,sakṣ,,,sakṣ
1sag,145-№3264,root_entry,False,1,,,,sag
2sag,145-№3265,root_entry,True,0,,,,
sagh,145-№3266,root_entry,False,4,sagh,sagh,sagh,sagh
saṃketa,145-№3267,root_entry,False,1,,,,saṃketa
saṃgrāma,145-№3268,root_entry,False,1,,,,saṃgrāma
saṅgh,145-№3269,root_entry,True,0,,,,
1sac,145-№3270,root_entry,False,4,sac,1sac,1sac,sac
samavāye,,continuation_or_gloss,False,4,,,,
2sac,145-№3271,root_entry,False,3,,2sac,2sac,2sac
secane sevane ca,,continuation_or_gloss,False,2,,,,
1saj,145-№3272,root_entry,False,3,saj,saj,,saj
2saj,145-№3273,root_entry,True,0,,,,
1sajj,145-№3274,root_entry,False,1,,,,sajj
2sajj,145-№3275,root_entry,True,0,,,,
sañc,145-№3276,root_entry,False,1,,,,sañc
1sañj,146-№3277,root_entry,False,3,,sañj,1sañj,sañj
2sañj,146-№3278,root_entry,True,0,,,,
3sañj,146-№3279,root_entry,True,0,,,,
1saṭ,146-№3280,root_entry,False,1,,,,saṭ
2saṭ,146-№3281,root_entry,True,0,,,,
saṭṭ,146-№3282,root_entry,False,1,,,,saṭṭ
hiṃsāyām,,continuation_or_gloss,True,0,,,,
saṭh,146-№3283,root_entry,False,1,,,,saṭh
saṇ,146-№3284,root_entry,True,0,,,,
sattra,146-№3285,root_entry,False,1,,,,sattra
santānakriyāyām,,continuation_or_gloss,False,1,,,,
1sad,146-№3286,root_entry,False,4,sad,sad,1sad,sad
viśaraṇagatyavasādaneṣu,,continuation_or_gloss,False,4,,,,
2sad,146-№3287,root_entry,False,1,,,,2sad
viśaraṇagatyavasādaneṣu,,continuation_or_gloss,True,0,,,,
sadh,146-№3288,root_entry,False,1,,,,sadh
hiṃsāyām,,continuation_or_gloss,True,0,,,,
1san,146-№3289,root_entry,False,4,san,san/sani,1sani,san
sambhaktau,,continuation_or_gloss,False,4,,,,
2san,146-№3290,root_entry,False,1,,,,2san
dāne,,continuation_or_gloss,True,0,,,,
sap,146-№3291,root_entry,False,4,sap,sap,sap,sap
samavāye,,continuation_or_gloss,False,4,,,,
sabh,146-№3292,root_entry,False,1,,,,sabh
sabhāja,146-№3293,root_entry,True,0,,,,
sam,146-№3294,root_entry,False,1,,,,sam
sama,146-№3295,root_entry,False,1,,,,sama
samp,146-№3296,root_entry,True,0,,,,
1samb,146-№3297,root_entry,False,1,,,,samb
2samb,146-№3298,root_entry,True,0,,,,
say,146-№3299,root_entry,False,2,,say/sayi,,say
1sarj,147-№3300,root_entry,False,4,sarj,1sarj,1sarj,sarj
2sarj,147-№3301,root_entry,False,2,,2sarj,,2sarj
3sarj,147-№3302,root_entry,False,1,,,,3sarj
sarb,147-№3303,root_entry,False,2,,sarb,,sarb
gatau,,continuation_or_gloss,False,1,,,,
sarv,147-№3304,root_entry,True,0,,,,
hiṃsāyām,,continuation_or_gloss,True,0,,,,
sal,147-№3305,root_entry,False,1,,,,sal
gatau,,continuation_or_gloss,True,0,,,,
sall,147-№3306,root_entry,True,0,,,,
sav,147-№3307,root_entry,False,1,,sav/1savi,,
saçc,147-№3308,root_entry,False,2,saçc,,,saçc
1saṣ,147-№3309,root_entry,True,0,,,,
2sas,147-№3310,root_entry,False,3,sas,sas,1sas,
1sah,147-№3311,root_entry,False,4,sah,sah,1sah,sah
marṣaṇe,,continuation_or_gloss,False,4,,,,
2sah,147-№3312,root_entry,False,1,,,,2sah
marṣaṇe,,continuation_or_gloss,True,0,,,,
1sā,147-№3313,root_entry,False,3,1sā,,1sā,sā
2sā,147-№3314,root_entry,False,3,2sā,,2sā,2sā
3sā,147-№3315,root_entry,False,2,,,3*sā,3sā
sākṣ,147-№3316,root_entry,False,1,,,,sākṣ
sāṭa,147-№3317,root_entry,True,0,,,,
sāt,147-№3318,root_entry,False,1,,,,sāt
sādh,147-№3319,root_entry,False,4,sādh,sādh,sādh,sādh
saṃsiddhau,,continuation_or_gloss,False,4,,,,
sāntv,147-№3320,root_entry,False,1,,,,sāntv
sāmaprayoge,,continuation_or_gloss,True,0,,,,
sām,148-№3321,root_entry,True,0,,,,
sāma,148-№3322,root_entry,False,1,,,,sāma
sāntvaprayoge,,continuation_or_gloss,True,0,,,,
sāmb,148-№3323,root_entry,False,1,,,,sāmb
sambandhane ityeke,,continuation_or_gloss,True,0,,,,
sāra,148-№3324,root_entry,False,1,,,,sāra
daurbalye,,continuation_or_gloss,True,0,,,,
sāh,148-№3325,root_entry,False,1,,,,sāh
1si,148-№3326,root_entry,False,3,si,,1si,si
bandhane,,continuation_or_gloss,False,3,,,,
2si,148-№3327,root_entry,True,0,,,,
bandhane,,continuation_or_gloss,True,0,,,,
siṃh,148-№3328,root_entry,True,0,,,,
sik,148-№3329,root_entry,True,0,,,,
1sigh,148-№3330,root_entry,True,0,,,,
2sigh,148-№3331,root_entry,True,0,,,,
siṅg,148-№3332,root_entry,True,0,,,,
sic,148-№3333,root_entry,False,4,sic,sec,sic,sic
kṣaraṇe,,continuation_or_gloss,False,3,,,,
siñj,148-№3334,root_entry,True,0,,,,
siṭ,148-№3335,root_entry,False,1,,,,siṭ
anādare,,continuation_or_gloss,True,0,,,,
1sidh,148-№3336,root_entry,False,4,1sidh,sidh/sedh,1sidh,sidh
gatyām,,continuation_or_gloss,False,4,,,,
2sidh,148-№3337,root_entry,False,3,2sidh,,2sidh,2sidh
śāstre māṅgalye ca,,continuation_or_gloss,False,3,,,,
3sidh,148-№3338,root_entry,True,0,,,,
saṃrāddhau,,continuation_or_gloss,True,0,,,,
sinv,148-№3339,root_entry,False,1,,,,sinv
sibh,148-№3340,root_entry,False,1,,,,sibh
hiṃsārthaḥ ityeke,,continuation_or_gloss,True,0,,,,
simbh,148-№3341,root_entry,False,1,,,,simbh
hiṃsārthaḥ ityeke,,continuation_or_gloss,True,0,,,,
sil,148-№3342,root_entry,False,1,,,,sil
uñche,,continuation_or_gloss,True,0,,,,
1siv,148-№3343,root_entry,False,2,,,1siv,siv
2siv,148-№3344,root_entry,True,0,,,,
sī,149-№3345,root_entry,False,2,sī,,,sī
1sīk,149-№3346,root_entry,False,1,,,,sīk
2sīk,149-№3347,root_entry,True,0,,,,
sīv,149-№3348,root_entry,False,3,sīv,,sīv,sīv
1su,149-№3349,root_entry,False,4,su,su,1su,su
prasavasaiśvaryayoḥ,,continuation_or_gloss,False,4,,,,
2su,149-№3350,root_entry,False,2,,2savi,,2su
prasavaiśvaryayoḥ,,continuation_or_gloss,False,2,,,,
3su,149-№3351,root_entry,False,1,,,,3su
abhiṣave,,continuation_or_gloss,False,1,,,,
sukha,149-№3352,root_entry,False,1,,,,sukha
tatkriyāyām,,continuation_or_gloss,False,1,,,,
sugh,149-№3353,root_entry,True,0,,,,
suṭṭ,149-№3354,root_entry,False,2,,suṭṭ,,suṭṭ
anādare,,continuation_or_gloss,False,1,,,,
suṇṭ,149-№3355,root_entry,True,0,,,,
sund,149-№3356,root_entry,False,1,,,*sud,
subh,149-№3357,root_entry,False,4,subh,sobh,subh,subh
sumb,149-№3358,root_entry,True,0,,,,
sumbh,149-№3359,root_entry,False,1,,,,sumbh
sur,149-№3360,root_entry,False,1,,,,sur
aiśvaryadīptyoḥ,,continuation_or_gloss,True,0,,,,
sura,149-№3361,root_entry,False,1,,,,sura
sul,149-№3362,root_entry,False,3,sul,sul,,sul
suh,149-№3363,root_entry,False,2,,suh,,suh
cakyarthe,,continuation_or_gloss,False,1,,,,
1sū,150-№3364,root_entry,False,3,sū,,1sū,sū
prāṇigarbhavimocane,,continuation_or_gloss,False,3,,,,
2sū,150-№3365,root_entry,False,2,,,2sū,2sū
prāṇiprasave,,continuation_or_gloss,False,1,,,,
sūca,150-№3366,root_entry,False,1,,,,sūca
paiśunye,,continuation_or_gloss,True,0,,,,
sūtr,150-№3367,root_entry,True,0,,,,
sūtra,150-№3368,root_entry,False,1,,,,sūtra
veṣṭane; vimocana ityanye,,continuation_or_gloss,False,1,,,,
sūd,150-№3369,root_entry,False,4,sūd,sūd,sūd,sūd
sūp,150-№3370,root_entry,True,0,,,,
sūr,150-№3371,root_entry,True,0,,,,
sūrkṣ,150-№3372,root_entry,False,3,sūrkṣ,,sūrkṣ,sūrkṣ
ādare,,continuation_or_gloss,False,3,,,,
1sūrkṣy,150-№3373,root_entry,True,0,,,,
2sūrkṣy,150-№3374,root_entry,True,0,,,,
sūṣ,150-№3375,root_entry,False,1,,,,sūṣ
prasave ityeke,,continuation_or_gloss,True,0,,,,
1sṛ,150-№3376,root_entry,False,3,sṛ,sar,1sṛ,
gatau,,continuation_or_gloss,False,3,,,,
2sṛ,150-№3377,root_entry,False,1,,,2sṛ,
gatau,,continuation_or_gloss,False,1,,,,
sṛk,150-№3378,root_entry,False,1,sṛk,,,
sṛkṣ,150-№3379,root_entry,True,0,,,,
sṛc,150-№3380,root_entry,True,0,,,,
sṛj,150-№3381,root_entry,False,4,sṛj,sṛj,sṛj,sṛj
1sṛdh,150-№3382,root_entry,False,1,,,,sṛdh
2sṛdh,151-№3383,root_entry,True,0,,,,
sṛp,151-№3384,root_entry,False,3,sṛp,sarp,sṛp,
gatau,,continuation_or_gloss,False,3,,,,
sṛbh,151-№3385,root_entry,True,0,,,,
hiṃsārthaḥ,,continuation_or_gloss,True,0,,,,
sṛmbh,151-№3386,root_entry,True,0,,,,
hiṃsārthau,,continuation_or_gloss,True,0,,,,
sṝ,151-№3387,root_entry,True,0,,,,
sek,151-№3388,root_entry,False,1,,,,sek
gatau,,continuation_or_gloss,True,0,,,,
sel,151-№3389,root_entry,False,1,,,,sel
gatau ityeke,,continuation_or_gloss,True,0,,,,
sev,151-№3390,root_entry,False,3,sev,sev,,sev
sevane,,continuation_or_gloss,False,3,,,,
sai,151-№3391,root_entry,True,0,,,,
kṣaye,,continuation_or_gloss,True,0,,,,
so,151-№3392,root_entry,False,1,,,,so
antakarmaṇi,,continuation_or_gloss,True,0,,,,
skand,151-№3393,root_entry,False,4,skand,skand,skand,skand
gatiśoṣaṇayoḥ,,continuation_or_gloss,False,4,,,,
skandha,151-№3394,root_entry,False,1,,,,skandha
skabh,151-№3395,root_entry,False,1,,,,skabh
skambh,151-№3396,root_entry,False,3,skambh,skambhi,skambh,
sku,151-№3397,root_entry,False,4,sku,skav,sku,sku
āpravane,,continuation_or_gloss,False,4,,,,
skund,152-№3398,root_entry,False,2,,skund,,skund
āpravaṇe,,continuation_or_gloss,False,2,,,,
skumbh,152-№3399,root_entry,True,0,,,,
skṛ,152-№3400,root_entry,False,3,skṛ,skar,skṛ,
skhad,152-№3401,root_entry,False,1,,,,skhad
skhal,152-№3402,root_entry,False,4,skhal,skhal,skhal,skhal
skhall,152-№3403,root_entry,True,0,,,,
skhuḍ,152-№3404,root_entry,False,1,,,,skhuḍ
stak,152-№3405,root_entry,False,2,,stak,,stak
pratighāte (pratīghāte),,continuation_or_gloss,False,2,,,,
stan,152-№3406,root_entry,False,4,stan,stan/stani,stan,stan
śabde,,continuation_or_gloss,False,4,,,,
stana,152-№3407,root_entry,False,1,,,,stana
devaśabde,,continuation_or_gloss,False,1,,,,
stab,152-№3408,root_entry,True,0,,,,
stabh,152-№3409,root_entry,False,2,,stabh,,stabh
stam,152-№3410,root_entry,False,1,,,,stam
avaikalye (vaikalye),,continuation_or_gloss,False,1,,,,
stama,152-№3411,root_entry,True,0,,,,
stamb,152-№3412,root_entry,True,0,,,,
stambh,152-№3413,root_entry,False,4,stambh,stambhi,stambh,stambh
stā,152-№3414,root_entry,False,3,stā,,*stā,stā
stik,153-№3415,root_entry,True,0,,,,
stigh,153-№3416,root_entry,False,4,stigh,stigh/stegh,stigh,stigh
āskandane,,continuation_or_gloss,False,4,,,,
1stip,153-№3417,root_entry,False,1,,,,stip
2stip,153-№3418,root_entry,True,0,,,,
stim,153-№3419,root_entry,False,2,stim,,,stim
ārdrībhāve,,continuation_or_gloss,False,2,,,,
stī,153-№3420,root_entry,False,3,styā,styā,*stī,
stīm,153-№3421,root_entry,False,1,,,,stīm
1stu,153-№3422,root_entry,False,4,1stu,stav,1stu,stu
2stu,153-№3423,root_entry,False,2,2stu,,,2stu
stuc,153-№3424,root_entry,False,1,,,,stuc
prasāde,,continuation_or_gloss,False,1,,,,
stup,153-№3425,root_entry,True,0,,,,
stubh,153-№3426,root_entry,False,4,stubh,stubh/stobh,stubh,stubh
stambhe,,continuation_or_gloss,False,4,,,,
stump,153-№3427,root_entry,False,1,,,,stump
stumb,153-№3428,root_entry,True,0,,,,
stumbh,153-№3429,root_entry,True,0,,,,
stūṇ,153-№3430,root_entry,True,0,,,,
stūp,153-№3431,root_entry,False,1,,,,stūp
1stṛ,153-№3432,root_entry,False,3,stṛ,stṛ/stari,1stṛ,
2stṛ,153-№3433,root_entry,True,0,,,,
stṛṃh,154-№3434,root_entry,True,0,,,,
stṛkṣ,154-№3435,root_entry,True,0,,,,
gatau,,continuation_or_gloss,True,0,,,,
stṛkh,154-№3436,root_entry,True,0,,,,
stṛp,154-№3437,root_entry,True,0,,,,
stṛh,154-№3438,root_entry,False,3,stṛh,stṛh,stṛh,
hiṃsārthaḥ,,continuation_or_gloss,False,3,,,,
stṝ,154-№3439,root_entry,False,2,,stṝ,stṝ,
ācchādane,,continuation_or_gloss,False,2,,,,
stena,154-№3440,root_entry,False,1,,,,stena
caurye,,continuation_or_gloss,False,1,,,,
1step,154-№3441,root_entry,False,2,,step,,step
2step,154-№3442,root_entry,True,0,,,,
stai,154-№3443,root_entry,True,0,,,,
veṣṭane; śobhāyāṃ cetyeke,,continuation_or_gloss,True,0,,,,
stoma,154-№3444,root_entry,False,1,,,,stoma
ślāghāyām,,continuation_or_gloss,False,1,,,,
styai,154-№3445,root_entry,False,1,,,styai,
śabdasaṅghātayoḥ,,continuation_or_gloss,False,1,,,,
stvan,154-№3446,root_entry,True,0,,,,
sthag,154-№3447,root_entry,False,3,sthag,sthag,,sthag
saṃvaraṇe,,continuation_or_gloss,False,3,,,,
sthal,154-№3448,root_entry,False,1,,,,sthal
sthā,154-№3449,root_entry,False,4,sthā,sthā,sthā,sthā
gatinivṛttau,,continuation_or_gloss,False,4,,,,
sthiv,154-№3450,root_entry,True,0,,,,
sthuḍ,154-№3451,root_entry,False,2,,sthoḍ,,sthuḍ
saṃvaraṇe,,continuation_or_gloss,False,2,,,,
sthū,154-№3452,root_entry,False,1,,,,sthū
sthūla,154-№3453,root_entry,False,1,,,,sthūla
paribṛṃhaṇe,,continuation_or_gloss,False,1,,,,
snas,154-№3454,root_entry,False,1,,,,snas
nirasane,,continuation_or_gloss,False,1,,,,
snā,155-№3455,root_entry,False,4,snā,snā,snā,snā
snit,155-№3456,root_entry,True,0,,,,
1snih,155-№3457,root_entry,False,4,snih,snih/sneh,1snih,snih
snehane,,continuation_or_gloss,False,4,,,,
2snih,155-№3458,root_entry,False,1,,,,2snih
prītau,,continuation_or_gloss,False,1,,,,
3snih,155-№3459,root_entry,True,0,,,,
snu,155-№3460,root_entry,False,4,snu,snu/snav,snu,snu
prasravaṇe,,continuation_or_gloss,False,3,,,,
snuc,155-№3461,root_entry,True,0,,,,
snus,155-№3462,root_entry,False,1,,,,snus
1snuh,155-№3463,root_entry,False,2,,snuh,,snuh
2snuh,155-№3464,root_entry,False,1,,,,2snuh
snai,155-№3465,root_entry,True,0,,,,
veṣṭane; śobhāyāṃ cetyeke,,continuation_or_gloss,True,0,,,,
spand,155-№3466,root_entry,False,4,spand,spand,spand,spand
kiñciccalane,,continuation_or_gloss,False,4,,,,
spardh,155-№3467,root_entry,False,3,,spardh,spardh,spardh
