L_id	k1	hom	verdict	mw_realcite	corpus_hit	also_in_pw_same_source	pwg_text_sibling	n_kosa	present_in	novel_kosa	pwg_cited_sources	src_category
69195	Onta		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
69224	Obja		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
69253	OzaDAvalI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69285	kakummant		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
69288	kakvalla		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69346	kaYjARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69373	kawidAna		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
69384	kawunizplAva		pwg-unique	0		0	0	0			ŚKDR	kosa_nighantu_not_digitised
69550	kanakAyinadI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69552	kanakeSvarItIrTa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69565	kanUjadeSa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69566	kanerin		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69569	kanTaqi		pwg-unique	0		1	0	0	pw		HALL|Verz|ebend	ms_catalogue_propernoun
69595	kanyAsaMprayuktaka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69596	kanhaBawwa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
69604	kapardIvinAyakavrata		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69661	kapora		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
69694	kamalazazWI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69695	kamalasaptamI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69707	kamitar		pwg-unique	0		1	1	0	pw		HALĀY	kosa_nighantu_not_digitised
69721	kambukeSvaratIrTa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69744	karaYjeSvaratIrTa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69806	karImARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69815	karejaRa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69819	karoweSvaratIrTa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
69822	karkacaRqeSvarItantra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69894	kardameSvara		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69928	karmamocanItIrTa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69948	karmASrita		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69973	kalaMjaya		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
69986	kalava		pwg-unique	0		0	1	0			ed	other_or_none
70000	kalahatTadeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70043	kalisTAna		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
70110	kallAleSo		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70112	kallinArTa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
70124	kavalay		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
70126	kavalIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
70154	kavyahotra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70165	kaSyapagrIvA		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
70231	kAkzIvant		pwg-unique	0		1	1	0	pw		Ind	scholarly_journal_technical
70236	kANgula		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70308	kAntAy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
70322	kAMdiSIBU		pwg-unique	0		0	0	0			HALĀY	kosa_nighantu_not_digitised
70378	kAmarU		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70384	kAmarUpIya		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70386	kAmavant		pwg-unique	0		1	1	0	pw		Verz	ms_catalogue_propernoun
70399	kAmAKyatantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70433	kAyenetivivaraRa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
70439	kArakavyAKyA		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
70440	kArakavyUha		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
70467	kArowin		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
70473	kArRAwa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70477	kArtaveSa		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
70483	kArdantika		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
70497	kAryakartar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
70526	kAlakAraRika		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70534	kAlaGaRwayoga		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70536	kAlacarita		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70537	kAlajit		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70541	kAlawi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70542	kAlatattvavivecana		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
70544	kAlataraMga		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70586	kAlAkAlacakra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70592	kAlAya	1	pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
70596	kAlAsya		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70601	kAlikAKya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70614	kAlippa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70626	kAlIvidyA		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
70627	kAlISa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70645	kAvyapradIya		pwg-unique	0		0	0	0			HALL|Verz	ms_catalogue_propernoun
70651	kAvyAlaMkArasUtra		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
70743	kiMpuruzIya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70744	kiMpraBu		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
70747	kiMBftya		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
70748	kiMmantrin		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
70749	kimmUrI		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
70761	kirImARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70791	kIramARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70850	kujara		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70877	kuwIprAveSika		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70926	kuRqalakzyavivfti		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70931	kuRqaliyA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70933	kuRqavihAradeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70966	kudumbarI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
70983	kuntaka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
70988	kundakundAcArya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71057	kumArISa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
71080	kumBay		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71088	kumBeSvara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71093	kurarISvaratIrTa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71094	kurAja		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71097	kurAwa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71102	kurukzetrasTalI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71107	kurema		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71229	kusaMbanDa		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
71251	kusrantihIRa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71284	kUpAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
71300	kUrmanAqI		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71307	kUlakaza		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71309	kUlaBaNga		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
71361	kftimant		pwg-unique	0		1	1	0	pw		ed	other_or_none
71369	kftyatattvArRava		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
71398	kfmAvantu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71421	kfzwaBUmi		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
71464	kfzRalIlA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71542	keSaRavIRa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71606	koila		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71662	koyaMpurI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
71666	koraRwakagrAma		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
71746	kOnaKIya		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
71915	krImARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
71930	kroqANga		pwg-unique	0		0	0	0			ŚABDAR|ŚKDR	kosa_nighantu_not_digitised
71931	kroqIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
72016	kzamAvanta		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72038	kzAmIkar		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
72090	kzIray		pwg-unique	0		0	1	0			Spr	scholarly_journal_technical
72116	kzudvant		pwg-unique	0		1	0	0	pw		HALĀY	kosa_nighantu_not_digitised
72119	kzuDAvant		pwg-unique	0		1	0	0	pw		ŚKDR	kosa_nighantu_not_digitised
72256	KaRqanamahAtarka		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
72260	KaRqameru		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
72279	KamBAti		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72280	KamBAyatabindara		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
72285	KarataragacCa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72304	KalaKalAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72307	KalAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72332	KAtar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72353	KimAnanda		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
72355	Kilapasa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72365	KUra		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72397	gagaRAnanda		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72410	gaNgApAradeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72429	gacCAcAraprakIrRakasUtra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72458	gawa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72467	gaRakArikA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72558	ganDarvatantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72605	garuqAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72662	garvAy		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
72680	gavAkzatantra		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72697	gAgABawwa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
72750	gArDrapatra		pwg-unique	0		0	0	0			ed	other_or_none
72776	giristri		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72784	gItaprakASa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
72796	guAsIra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72812	guRagraha		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72817	guRadIDitiwippaRI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
72820	gaRaniDi		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72829	guRarahasya		pwg-unique	0		1	0	0	pw		HALL|ebend	scholarly_journal_technical
72834	guRaSiromaRi		pwg-unique	0		1	0	0	pw		HALL|ebend	scholarly_journal_technical
72842	guRanandI		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
72843	guRAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72890	guruvAkyaleSasaMgraha		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
72904	gusAyinfpati		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
72956	gfhASramavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
72975	goAsAra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
72991	goGota		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73032	gopay		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
73043	gopAlapurI		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
73101	govindanyAyAlaMkAraBawwAcArya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73113	goSfNgaparvatasvayaMBUcEtyaBawwArakoddeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73122	gosaMBava		pwg-unique	0		1	0	0	pw		HALĀY	kosa_nighantu_not_digitised
73124	gosvalu		pwg-unique	0		0	1	0			Verz	ms_catalogue_propernoun
73131	gOqapAdI		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
73137	gOqorvISakulapraSasti		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73166	gOrAvrata		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
73202	grahelikA		pwg-unique	0		1	0	0	pw		TRIK	kosa_nighantu_not_digitised
73302	GAlamba		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
73310	GuSmeSaliNga		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73346	cakammada		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
73376	cakrIkar		pwg-unique	0		0	1	0			Spr	scholarly_journal_technical
73471	caturTAraRyaka		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
73494	caturhotar		pwg-unique	0		1	1	0	pw		Ind|NĪLAK	kosa_nighantu_not_digitised
73514	cadelavAla		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73517	candanAy		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
73530	candrakoza		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
73542	candranArAyaRaBawwAcArya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73591	cannuBawwa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73617	cayanIcandraSeKararAyaguru		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73641	caritrita		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
73649	carpawi		pwg-unique	0		0	0	0			HALL|Verz	ms_catalogue_propernoun
73661	carvawi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73669	caSAti		pwg-unique	0		1	1	0	pw		ed	other_or_none
73698	cAndracandrika		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73772	citrakavi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73799	citrarUpavAdArTa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
73829	cidAnandAy		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
73844	cinnaBawwa		pwg-unique	0		1	0	0	pw		HALL|Verz	ms_catalogue_propernoun
73881	cuwikA		pwg-unique	0		0	0	0			Ind	scholarly_journal_technical
73954	cORqapAcArya		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
73989	Cattravant		pwg-unique	0		1	1	0	pw		NĪLAK|ed	kosa_nighantu_not_digitised
74037	CAcCikA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74111	jajjAiRa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74182	jamARu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74197	jammARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74206	japanfsiMha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74210	jayantIpurI		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
74235	jarijARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74237	jarisARu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74244	jalagaMvu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74247	jalatumbikA		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74262	jalaBeda		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74276	jalAlapura		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74303	jAgadISI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74321	jAtavedAdinavadurgAmanu		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74331	jAtisAMkaryavAda		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74335	jAtUkarRIputra		pwg-unique	0		1	0	0	pw		ed	other_or_none
74351	jAmunadeSa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74380	jAvAdi		pwg-unique	0		1	0	0	pw		WEBER	scholarly_journal_technical
74381	jAvitrIpAka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74403	jidaPa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74408	jinapratimAsTApanaviDi		pwg-unique	0		1	0	0	pw		WILSON	kosa_nighantu_not_digitised
74409	jinaBaktisUri		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74410	jinaBadrasUri		pwg-unique	0		1	0	0	pw		HALL|ebend	scholarly_journal_technical
74412	jinarAjasUri		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74414	jinalABasUri		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74429	jIrata		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74443	jIvatpitar		pwg-unique	0		1	1	0	pw		Verz	ms_catalogue_propernoun
74481	jurijARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74490	jUma		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74512	jomati		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
74518	jYaptiprAmARyavAda		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74526	jYAnagarBastotra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74534	jYAnadvayakAraRatAvicAra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74538	jYAnapraboDamaYjarI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74547	jYAnalakzaRavAdArTa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74549	jYAnaSataka		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74554	jYAnAnandasamuccaya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74563	jYAnottara		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74598	jyotizparASara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74600	jyotizprakASa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74621	jvalant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
74622	jvalitar		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
74631	JanajJanA		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
74673	qakara		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74674	qaqAha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74735	tatAra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74743	tattvacandrikA		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74747	tattvadIpa		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74749	tattvapariSudDi		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74751	tattvapradIpikA		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74756	tattvayATArTyadIpana		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74758	tattvavindu		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
74761	tattvaSAradI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74762	tattvaSikzopanyAsa		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
74764	tattvasamIkzA		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74767	tattvAmftaprakASinI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74768	tattvArRava		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
74771	tattvAloka		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74780	tatsat		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74807	tanumant		pwg-unique	0		1	0	0	pw		ebend	scholarly_journal_technical
74826	tantrasadBAva		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74828	tantrAloka		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74849	tapAgacCanAyaka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74858	tabArisARu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74859	tabirasARa		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
74870	taraMgaRi		pwg-unique	0		1	1	0	pw		ed	other_or_none
74880	taralay		pwg-unique	0		1	1	0	pw		HALĀY|Spr	kosa_nighantu_not_digitised
74902	tarkapratibanDakatArahasya		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
74934	tavArisARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74938	tAIkadeSa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
74968	tApitawa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
74971	tAbarisARu		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75013	tAhika		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75038	tirimiti		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75039	tirumala		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
75040	tirohay		pwg-unique	0		1	1	0	pw		ed	other_or_none
75064	tIRadeSa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75102	tumbaluha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75114	turiARa		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75162	tfRaduh		pwg-unique	0		0	0	0			TRIK	kosa_nighantu_not_digitised
75190	tejAqara		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75222	tozayitar		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
75242	travAqilaGu		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75315	triBuvanarAya		pwg-unique	0		1	0	0	pw		Journ	scholarly_journal_technical
75322	trimUrta		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
75341	trivid		pwg-unique	0		0	0	0			HALL|Journ	scholarly_journal_technical
75343	triviDanAmAvalI		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
75350	triSaraRatawaBIma		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
75351	triSarIraBErava		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
75353	triSalAkApuruzacarita		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75364	trizazwilakzaRamahApuruzapurARasaMgraha		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75387	trEloka		pwg-unique	0		1	1	0	pw		ed	other_or_none
75411	tvaNmanoyogasya		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
75436	dakARa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75495	daPArabAhlIka		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75530	darBAvatI		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75590	dAkzAyaRi		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75592	dAkziRyavant		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
75595	dARqaka		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75605	dAdIrAya		pwg-unique	0		1	0	0	pw		Journ|ebend	scholarly_journal_technical
75834	duracandra		pwg-unique	0		0	0	0			Verz	ms_catalogue_propernoun
75842	durantatA		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
75922	durnirUpa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75974	durvAsasa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
75994	duScetas		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
76022	duHsaciva		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
76023	duHsaMtuzwa		pwg-unique	0		0	1	0			Spr	scholarly_journal_technical
76083	deula		pwg-unique	0		0	0	0			ebend	scholarly_journal_technical
76100	devajAnIya		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76111	devadroRA		pwg-unique	0		0	0	0			RĀJAN|ŚKDR	kosa_nighantu_not_digitised
76224	dolotsava		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76230	dozavant		pwg-unique	0		1	1	0	pw		Spr	scholarly_journal_technical
76233	dAzAy		pwg-unique	0		0	0	0			Spr	scholarly_journal_technical
76292	draQay		pwg-unique	0		1	1	0	pw		ed	other_or_none
76309	dravyaBAzya		pwg-unique	0		0	0	0			HALL	scholarly_journal_technical
76330	drezkaRa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76355	dvAdaSAMSaka		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
76367	dviguRay		pwg-unique	0		1	0	0	pw		Ind	scholarly_journal_technical
76441	DanasaMpatti		pwg-unique	0		1	0	0	pw		Spr	scholarly_journal_technical
76462	DannA		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76475	DamarukAnagara		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76480	Darawa		pwg-unique	0		1	0	0	pw		Verz	ms_catalogue_propernoun
76540	DarmitAvacCedakatApratyAsattivicAra		pwg-unique	0		1	0	0	pw		HALL	scholarly_journal_technical
