id,lesson,deva,iast,verdict,confidence,n_tokens,n_chars,top_containment,top_ref,top_cite,top_text
buhler-XXXVI-831,XXXVI,इदं ते लोभान्धस्य वृत्तं मनसि चमत्कारमातनोति,idaṃ te lobhāndhasya vṛttaṃ manasi camatkāramātanoti,invented,medium,6,47,0.368,GRETIL kavya: daNDin · dazakumAracarita,GRETIL sa_daNDin-dazakumAracarita,"so 'pi praṇamya vijñāpayāmāsa-""deva devasyānveṣaṇāyadikṣu bhramannabhraṅkapasyāpi vindhyapārśvarūḍhasya vanaspateradhaḥ, pariṇatapataṅgabālapallavāvataṃsite paścimadigaṅganāmukhe palvalāmbhasyupaspupaspṛśyopāsaya saṃdhyām, tamaḥsamīkṛteṣu nimnonnateṣugantumakṣamaḥ kṣamātale kisalayairuparacayya śayyāṃ śiśayiṣamāṇaḥ, śirasi kurvannañjalim, ""yasminvanaspatau vasati devatā saiva ma śaraṇamastu śarārucakracārabhīṣaṇāyāṃ śarvagalaśyāmaśārvarāndhakārapūrādhmātagabhīragahvarāyāmasyāṃ mahāṭavyāmekakasya prasuptasya' ityupadhāya vāmabhujamaśayiṣi / tataḥ kṣaṇādevāvanidurlabhena sparśenāsukhāyiṣata kimapi gātrāṇi, āhlādayiṣatendriyāṇi, abhyamanāyiṣṭa cāntarātmā, viśeṣataśca hṛṣitāstanūruhāḥ, paryasphuranme dakṣiṇabhujaḥ / ""kathaṃnvidam' iti mandamandamunmiṣannuparyacchacandrātapacchedakalpaṃ śuklāṃśukavitānamaikṣiṣi / vāmataścalitadṛṣṭiḥ samayā saudhabhittiṃ citrāstarayaṇaśāyinamativiśrabdhaprasupatamaṅganājanamalakṣayam / dakṣiṇato dattacakṣurāgalitastanāṃśukām, amṛtaphenapaṭalapāṇḍuraśayanaśāyinīm, ādivarāhadaṃṣṭrāṃśujālalagnām, aṃsasrastadugdhasāgaradukūlottarīyām, bhayasādhvasamūrcchitāmiva dharaṇim, aruṇādharakiraṇabālakisalayalāsyahetubhirānanāravindaparimalodvāhibhi rniḥśvāsamātariśvabhirīśvarekṣaṇadahanadagdhaṃ sphuliṅgaśeṣamanaṅgamiva saṃdhukṣayantīm, antaḥsuptaṣaṭūpadamambujamiva jātinidramāmīlitalocanendīvaramānanaṃ dadhānām, airāvatamadāvalepalūnāpaviddhāmiva nandanavanakalpavṛkṣaratnavallarīṃ kāmapi taruṇīmālokayam / atarkayaṃ ca--""ka gatā sā mahāṭavī, kuta idamūrdhvāṇḍasaṃpuṭollekhi śaktidhvajaśikharaśūlotsedhaṃ saudhamāgatam, kva ca tadaraṇyasthalīsamāstīrṇaṃ pallavaśayanam, kutastyaṃ cedamindugabhastisaṃbhārabhāsuraṃ haṃsatūladukūlaśayanam, eṣa ca ko nu śītaraśmikiraṇarajjudolāparibhraṣṭamūrcchita ivāpsarogaṇaḥ svairasuptaḥ sundarījanaḥ, kā ceyaṃ devīvāravindahastā śāradaśaśāṅkamaṇḍalāmaladukalottaracchadamadhiśete śayanatalam / na tāvadeṣā devayoṣā, yato mandamandamindukiraṇaiḥ saṃvāhyamānā kamalinīva saṃkucati / bhagnavṛntacyutarasabinduśabalitaṃ pākapāṇḍu cūtaphalamivodbhinnasvedarekhaṃ gaṇḍasthalamālakṣyate, abhinavayauvanavidāhanirbharoṣmaṇi kucataṭe vaivarṇyamupaiti vaṇakam / vāsasī ca parībhogānurūpaṃ dhūsarimāṇamadarśayataḥ, tadeṣā mānuṣyeva / diṣṭyā cānucchiṣṭayauvanā, yataḥ saukumāryamāgatāḥ santo 'pi saṃhatā ivāvayavāḥ, prasnigdhatamāpi pāṇḍutānuvaddheva dehacchaviḥ, smarapīḍānabhijñatayā nātiviśadarāgo mukhe, vidrumadyutiradharamaṇichaḥ anatyāpūrṇamāraktamūlaṃ campakakuṅmaladalamiva kaṭhoraṃ kapolatalam, anaṅgabāṇapātamuktāśaṅkaṃ ca visrabdhamadhuraṃ supyate, na caitadvakṣaḥsthalaṃ nirdayavimardavistāritamukhastanayugalam, asti cānatikrāntaśiṣṭamaryādacetaso mamāsyāmāsaktiḥ / āsattyanurūpaṃ punarāśliṣṭā yadi, spaṣṭamārtaraveṇaiva saha nidrāṃ mokṣyati / athāhaṃ na śakṣyāmi cānupaśliṣya śayitum / ato yadbhāvi tadbhavatu / ""bhāgyamatra parīkṣiṣye' iti spaṣṭāspṛṣṭameva kimapyāviddharāgasādhvattaṃlakṣasuptaḥ sthito 'smi / sāpa kimaṣyutkampinā romodbedavatā vāmapārśvena sukhāyamānena mandamandajṛmbhikārambhamantharāṅgī, tvaṅgadagrapakṣmaṇoścakṣuṣoralasatāntatārakeṇānatipakvanidrākaṣāy itāpāṅgaparabhāgena yugaleneṣadunmiṣantī, trāsavismayaharṣarāgaśaṅkāvilāsavibhramavyavahitāni vrīḍāntarāṇi kāni kānyapi kāmenādbhutānubhāvenāvasthāntarāṇi kāryamāṇā, parijanaprabodhanodyatāṃ giraṃ kāmāvegaparavaśaṃ hṛdayamaṅgāni ca sādhvasāyāsasaṃbadhyamānasvedapulakāni kathaṅkathamapi nigṛhya, saspṛheṇa madhurakūṇitatribhāgena mandamandapracāritena cakṣuṣā madaṅgāni nirvarṇya, dūrotsarpitapūrvakāyāpi tasminneva śayane sacakitamaśayiṣṭa / ajaniṣṭa me rāgāviṣṭacetaso 'pi kimapi nidrā / punarananukūlasparśaduḥkhāyattagātraḥ prābudhye / prabuddhasya ca save me mahāṭavī, tadeva tarutalam, sa eva patrāstaraḥ mamābhūt / vibhāvarī ca vyayāsīt / abhūcca me manasi kimayaṃ svapnaḥ kiṃ vipralambho vā, kimiyamāsurī daivī vā kāpi māyā / yadbhāvi tadbhavatu / nāhamidaṃ tattvato nāvabudhyamokṣyāmi bhūmiśayyām / yāvadāyuratratyāyai devatāyai pratiśayito bhavāmi' iti niścitamatiratiṣṭham / athāvirbhūya kāpi ravikarābhitaptakuvalayadāmatāntāṅgayaṣṭiḥ, kliṣṭanivasanottarīyā, niralaktakarūkṣapāṭalena niḥśvāsoṣmajarjaritatviṣā dantacchadena vamantīva kapiladhūmadhūmraṃ virahānalam, anavaratasaliladhārāvisarjanādrudhirāvaśeṣamiva lohitataraṃ dvitayamakṣṇorudvahantī, kulacāritrabandhanapāśavibhrameṇaikaveṇībhūtena keśapāśena, nīlāṃśukacīracūḍikāparivṛtā pativratāpatākeva saṃcarantī, kṣāmakṣāmāpi devatānubhāvādanatikṣīṇavarmaāvakāśā sīmantinī, praṇipatantaṃ māṃ praharṣetkampitena bhujalatādvayenotthāpya putravatpariṣvajya śirasyupaghrāya vātsalyamiva stanayugalena stanyacchalātprakṣarantī, śiśireṇāśruṇā nirudvakaṇṭhī snehagadgadaṃ vyāhārṣīt--""vatsa, yadi vaḥ kathitavatī magadharājamahiṣī vasumatī mama haste vālamarthapālaṃ nidhāya kathāṃ ca kāñcidātmabhartṛputrasakhījanānubaddhāṃ rājarājapravartitāṃ kṛtvāntardhānamagādātmajā maṇbhadrasyeti' sāhamasmi vo jananī / piturvo dharmapālasūnoḥ sumantrānujasya kāmapālasya pādamūlānniṣkāraṇakopakaluṣitāśayā proṣyānuśayavidhurā svapne kenāpi rakṣorupeṇopetya śaptāsmi--""caṇḍikāyāṃ tvayivarṣamātraṃ vasāmi pravāsaduḥkhāya' iti vruvataivāhamāviṣṭā prābudhye / gataṃ ca tadvarṣaṃ varṣasahasradīrgham / atītāyāṃ tu yāminyāṃ devadevasya tryambakasya śrāvastyāmutsavasamājamanubhūya bandhujanaṃ ca sthānasthānebhyaḥ saṃnipātitamabhisamīkṣya muktaśāpāpatyuḥ pārśvamabhisarāmīti prasthitāyāmeva mayi, tvamatrābhyupetya ""pratipanno 'smiśaraṇamihatyāṃ devatām' iti prasupto 'si / evaṃ śāpaduḥkhāviṣṭayā tu mayā tadā na tattvataḥ paricchinno bhavān api tu śaraṇāgatastvaviralapramādāyāmasyāṃ mahāṭavyāmayuktaṃ parityajya gantumiti mayā tvamapi svapannevāsi nītaḥ / pratyāsanne ca tasmindevagṛhe punaracintayam--""kathamiha taruṇenānena saha samājaṃ gamiṣyāmi' iti / atha rājñaḥ śrāvastīśvarasya yathārthanāmno dharmavardhanasya kanyāṃ navamālikāṃ gharmakālasubhage kanyāpuravimānaharmyatale viśālakomalatalaṃ śayyātalamadhiśayānāṃ yadṛcchayopalabhya ""diṣṭyeyaṃ suptā, parijanaśca gāḍhanidraḥ / śetāmayamatra muhūrtamātraṃ brāhmaṇakumāro yāvatkṛtakṛtyā nivarteya' iti tvāṃ tatra śāyayitvā tamuddeśamagamam / dṛṣṭvā cotsavaśriyam, nirviśya ca svajanadarśanasukhamabhivādya ca tribhuvaneśvaramātmālīkaparatyākalanopārūḍhasādhvasaṃ ca namaskṛtya bhaktipraṇatahṛdayāṃ bhagavatīmbikām, tayā giriduhitrā devyā sasmitam ayi bhadre, mā bhaiṣīḥ / bhavedānīṃ bhartṛṣārśvagāminī / gataste śāpaḥ' ityanugṛhītā sadya eva pratyāpannamahimā pratinivṛttya dṛṣṭvaiva tvāṃ yathāvadabhyajānām--""kathaṃ matsuta evāyaṃ vatsasyārthapālasya prāṇabhūtaḥ sakhā pramatiriti pāpayā mayāsminnajñānādaudāsīnyamācaritam / api cāyamasyāmāsaktabhāvaḥ / kanyā cainaṃ kāmayate / yuvānam / ubhau cemau lakṣasuptau trapayā sādhvasena vānyonyamātmānaṃ na vivṛṇvāte / gantavyaṃ ca mayā / kāmāghrātayāpyanayā kanyayā rahasyarakṣaṇāya na samābhāṣitaḥ sakhījanaḥ parijano vā / nayāmi tāvatkumāram / punarapīmamarthaṃ labdhalakṣo yathopapannairupāyaiḥ sādhayiṣyati' iti matprabhāvaprasvāpitaṃ bhavantametadeva patraśayanaṃ pratyanaiṣam / evamidaṃ vṛttam / ""eṣā cāhaṃ pituste pādamūlaṃ pratyupasarpeyam' iti prāñjaliṃ māṃ bhūyobhūyaḥ pariṣvajya śirasyupāghrāya kapolayoścumbitvā snehavihvalāgatāsīt / ahaṃ ca pañcabāṇavaśyaḥ śrāvastīmabhyavartiṣi / mārge ca mahati nigame naigamānāṃ tāmracūḍanuddhakolāhalo mahānāsīt / ahaṃ ca tatra saṃnihitaḥ kiñcidasmeṣi / saṃnidhiniṣaṇṇastu me vṛddhaviṭaḥ ko 'pi brāhmaṇacha śanakaiḥ smatahatemapṛcchat / avravaṃ ca-""kathamiva nārikelajāteḥ prācyavāṭakukkuṭasya pratīcyavāṭaḥ puruṣairasamakṣyi balākājātistāmracūḍo balapramāṇādhikasyaivaṃ prativisṛṣṭaḥ' iti / so 'pi tajjñaḥ""kimajñairebhirvyutpāditaiḥ / tūṣṇīmāssva'ityupahastikāyāstāmbūlaṃ karpūrasahitamuddhṛtya mahyaṃ dattvā citrāḥ kathā kathayankṣaṇamatiṣṭhat / prāyudhyata cātisaṃrabdhamanuprahārapravṛttasvapakṣamuktakaṇṭhīravaravaṃ vihaṅgamadvayam / jitaścāsau pratīcyavāṭakukkuṭaḥ / so 'pi viṭaḥ svavāṭakukkuṭavijayahṛṣṭaḥ, mayi vayoviruddhaṃ sakhyamupetya tadahareva svagṛhe snānabhojanādi kārayitvottaredyuḥ kṣāvastīṃ prati yāntaṃ māmanugamya ""smartavyo 'smi satyarthe' iti mitravadvisṛjya pratyayāsīt / ahaṃ ca gatvā śrāvastīmadhvaśrānto bāhmodyāne latāmaṇḍape śayito 'smi / haṃsaravaprabodhitaścotthāya kāmapi kvaṇitanūpuramukharābhyāṃ caraṇābhyāṃ madantikamupasantīṃ yuvatīmadrākṣam / sā tvāgatya svahastavartini citrapaṭe likhitaṃ matsadṛśaṃ kamapi puṃrūpaṃ māṃ ca paryāyeṇa nirvarṇayantī savismayaṃ savitarkaṃ saharṣaṃ ca kṣaṇamavātiṣṭhat / mayāpi tatra citrapaṭe matsādṛśyaṃ paśyatā taddṛṣṭiceṣṭitamanākasmikaṃ manyamānena ""nanu sarvasādhāraṇo 'yaṃramaṇīyaḥ puṇyārāmabhūmibhāgaḥ / kimiti cirasthitikleśo 'nubhūyate / nanūpaveṣṭavyam' ityabhihitā sā sasmitam ""anugṛhītāsmi' iti nyapīdat / saṃkathā ca deśavārtānuviddhā kācanāvayorabhūt / kathāsaṃśritā ca sā ""deśātithirasi / dṛśyante ca te 'dhvaśrāntānīva gātrāṇi / yadi na doṣo madgṛhe 'dya viśramitumanugrahaḥ kriyatām' ityasaṃsat / ahaṃ ca ""ayi mugdhe, naiṣa doṣaḥ, guṇa eva' iti tadanumārgagāmī tadgṛhagato rājārheṇa snānabhojanādinopacaritaḥ, sukhaṃ niṣaṇṇo rahasi paryapṛcchye-mahābhāga, digantarāṇi bhramatā kaccidasti kiñcidadbhutaṃ bhavatopalabdham' iti / mamābhavanmanasi ""mahadidamāśāspadam / eṣā khalu nikhilaparijanasaṃbādhasaṃlakṣitāyāḥ sakhī rājadārikāyāḥ / citrapaṭe cāsminnapi tadupari viracitasitavitānaṃ harmyatalam, tadgataṃ ca prakāmavistīrṇaṃ śaradabhrapaṭalapāṇḍuraṃ śayanam, tadadhiśāyinī ca nidrālīḍhalocanā mamaiveyaṃ pratikṛtiḥ ato nūnamanaṅgena sāpi rājakanyā tāvatīṃ bhūmimāropitā / yasyāmasahyamadanajvaravyathitonmāditā satī sakhīnarbandhapṛṣṭavikriyānimittā cāturyeṇaitadrūpanirmāṇenaiva samarthamuttaraṃ dattavatī / rūpasaṃvādācca saṃśayādanayā pṛṣṭo bhindyāmasyāḥ saṃśayaṃ yathānubhavakathanena' iti jātaniścayo 'bravam-""bhadre, dehi citrapaṭam' iti / sā tvarpitavatī maddhaste / punastamādāya tāmapi vyājasuptāmullasanmadanarāgavihvalāṃ vallabhāṃ tatraivābhilikhya ""kācidevaṃbhūtā yuvatirīdṛśasya puṃsaḥ pārśvaśāyinyaraṇyānīprasuptena mayopalabdhā / kilaiṣa svapnaḥ' ityālapaṃ ca / hṛṣṭayā tu tayā vistarataḥ pṛṣṭaḥ sarvameva vṛttāntamakathayam / asau ca sakhyā mannimittānyavasthāntarāṇyavarṇayat / tadākarṇya ca yadi tatra sakhyā madanugrahonmukhaṃ mānasam / gamaya kānicidahāni / kamapi kanyāpure nirāśaṅkanivāsakaraṇamupāyamāracayyāgamiṣyāmi' iti kathañcidenāmabhyupagamayya gatvā tadeva kharvaṭaṃ vṛddhaviṭena samagaṃsi / sasaṃbhramaṃ so 'pi viśramayya tathaiva snānabhojanādi kārayitvā rahasyapṛccham-""ārya, kasya hetoracireṇaivapratyāgato 'si' / pratyavādiṣamenam-""sthāna evāhamāryeṇāsmi pṛṣṭaḥ / śrūyatām / asti hi śrāvastīnāma nagarī / tasyāḥ patirapara iva dharmaputro dharmavardhano nāma rājā / tasya duhitā, pratyādeśa iva śriyaḥ, prāṇā iva kusumadhanvanaḥ saukumāryāviḍambitanavamālikā, navamālikā nāma kanyakā / sā mayā samāpattidṛṣṭā kāmanārācapaṅktimiva kaṭākṣamālāṃ mama marmaṇi vyakirat / tacchalyoddharaṇākṣamaśca dhanvantarisadṛśastvadṛte netaro 'sti vaidya iti pratyāgato 'smi / tatprasīda kañcidupāyamācaritum / ayamahaṃ parivartitastrīveṣaste kanyā nāma bhaveyam / anugataśca mayā tvamupagamya dharmāsanagataṃ dharmavardhanaṃ vakṣyasi--""mameyamekaiva duhitā / jātamātrāyāṃ tvasyāṃ jananyasyāḥ saṃsthitā / mātā ca pitā ca bhūtvāhameva vyavardhayam / etadarthameva vidyāmayaṃ śulkamarjituṃ gato 'būdavantinagarīmajjayinīmasmadvaivāhyakulajaḥ ko 'pi vipradārakaḥ / tasmai ceyamanumatā dātumitarasmai na yogyā / taruṇībhūtā ceyam / sa ca vilambitaḥ / tena tamānīya pāṇimasyā grāhayitvā tasmin nyastabhāraḥ saṃnyasiṣye / durabhirakṣatayā tu duhitṝṇāṃ muktaśaiśavānām, viśeṣataścāmātṛkāṇām, iha devaṃ mātṛpitṛsthānīyaṃ prajānāmāpannaśaraṇamāgato 'smi / yadi vṛddhaṃ brāhmaṇamadhītinamagatimatithiṃ ca māmanugrāhyapakṣe gaṇayatyādirājacaritadhuyo devaḥ, saiṣā bhavadbhujatarucchāyāmakhaṇḍitacāritrā tāvadadhyāstāṃ yāvadasyāḥ pāṇigrāhakamānayeyam' iti / sa evamukto niyatamabhimanāyamānaḥ svaduhitṛsaṃnidhau māṃ vāsayiṣyati / gatastu bhavānāgāmini māsi phālgune phalgunīṣūttarāsu rājāntaḥpurajanasya tīrthayātrotsavo bhaviṣyati / tīrthasthānātprācyāṃ diśigorutāntaramatikramya, vānīravalayamadhyavartini kārttikeyagṛhe karatalagatena śuklāmbarayugalena sthāsyasi / sa khalvahamanabhiśaṅka evaitāvantaṃ kālaṃ sahābhivihṛtya rājakanyayā bhūyastasminnutsave gaṅgāmbhasi viharanvihāravyākule kanyakāsamājemagnopasṛtastvadabhyāśa evonmaṅkṣyāmi / pinastvadupahṛte vāsasī paridhāyāpanītadārikāveṣo jāmātā nāma bhūtvā tvāmevānugaccheyam / nṛpātmajā tu māmitastato 'nviṣyānāsādayantī ""tayā vinā na bhokṣye' iti rudantyevāvarodhane sthāsyati / tanmūle ca mahati kolāhale, krandatsu parijaneṣu, rudatsu sakhījaneṣu, śocatsu paurajaneṣu, kiṅkartavyatāmūḍhe sāmātye pārthive, tvamāsthānīmetya māṃ sthāpayitvā vakṣyasi-""deva, sa eṣa me jāmātā tavārhati śrībhujārādhanam / adhīti caturṣvāmnāyeṣu, gṛhītī ṣaṭsvaṅgeṣu, ānvīkṣikīvicakṣaṇaḥ, catuḥṣaṣṭikalāgamaprayogacaturaḥ, viśeṣeṇa gajarathaturaṅgatantravit, iṣvasanāstrakarmaṇi gadāyuddhe ca nirūpamaḥ, purāṇetihāsakuśalaḥ, kartā kāvyanāṭakākhyāyikānām, vettā sopaniṣador'thaśāstrasya, nirmatsaro guṇeṣu, viśrambhī suhṛtsu, śaklaḥ, saṃvibhāgaśīlaḥ, śrutadharaḥ, gatasmayaśca / nāsya doṣamaṇīyāṃsamapyupalabhe / na ca guṇeṣvavidyamānam / tanmādṛśasya brāhmaṇamātrasya na labhya eva sambandhī / duhitaramasmai samarpya bārdhakocitamantyamāśramaṃ saṃkrameyam, yadi devaḥ sādhu manyate' iti / sa idamākarṇya vaivarṇyākrāntavakraḥ paramupeto vailakṣyamārapsyate 'nunetumanityatādisaṃkīrtanenaitrabhavantaṃ mantribhiḥ saha / tvaṃ tu teṣāmadattaśrotro muktakaṇṭhaṃ ruditvā cirasya bāppākuṇṭhakaṇṭhaḥ kāṣṭhānyāhṛtyāgniṃ saṃdhukṣya rājamandiradvāre citādhirohaṇāyopakramiṣyase / sa tāvadeva tvatpādayornipatya sāmātyo narapatiranūnairthaistvāmupacchandya duhitaraṃ mahyaṃ dattvā madyogyatāsamārādhitaḥ samastameva rājyabhāraṃ mayi samarpayiṣyati / so 'yamabhyupāyo 'nuṣṭheyo yadi tubhyaṃ rocate' iti / so 'pi paṭurviṭānāmagraṇīrasakṛdabhyastakapaṭaprapañcaḥ pāñcālaśarmā yathoktamabhyadhikaṃ ca nipuṇamupakrāntavān / āsīcca mama samīhitānāmahīnakālasiddhiḥ /"
buhler-XXXVI-832,XXXVI,भो राजन् नीतिज्ञानां मन्त्रिणामभिप्रायं श्रुत्वा यद्धितं तत्स्वीकुरुष्व,bho rājan nītijñānāṃ mantriṇāmabhiprāyaṃ śrutvā yaddhitaṃ tatsvīkuruṣva,invented,medium,7,65,0.23,"Mahābhārata MBh, 1, 2",DCS sent_id 158306,te tasya vacanaṃ śrutvā mantrayitvā ca yaddhitam
buhler-XXXVI-833,XXXVI,अस्मद्यशांसि दिक्षु प्रतनुयुरिति मत्वा भूयसीं श्रियं भूभुजः कविभ्यो विभजन्ति,asmadyaśāṃsi dikṣu pratanuyuriti matvā bhūyasīṃ śriyaṃ bhūbhujaḥ kavibhyo vibhajanti,invented,medium,9,76,0.182,"Mahābhārata MBh, 3, 198",DCS sent_id 203904,rājāno hi svadharmeṇa śriyam icchanti bhūyasīm
buhler-XXXVI-834,XXXVI,मांसमूलफलादि प्रभूतव्यञ्जनैः सूदा महानसे संस्कुर्युः,māṃsamūlaphalādi prabhūtavyañjanaiḥ sūdā mahānase saṃskuryuḥ,invented,medium,5,56,0.355,"Mahābhārata MBh, 4, 2",DCS sent_id 211425,ārālikā vā sūdā vā ye 'sya yuktā mahānase
buhler-XXXVI-835,XXXVI,शत्रुषूपागतेषु शूरा युद्धाय सज्जीभूय स्वगुणानाविष्कुर्वन्तु,śatruṣūpāgateṣu śūrā yuddhāya sajjībhūya svaguṇānāviṣkurvantu,invented,medium,5,57,0.284,"Mahābhārata MBh, 8, 62",DCS sent_id 264596,tvām evābhimukhāḥ śūrā yuddhāya samupāsthitāḥ
buhler-XXXVI-836,XXXVI,अप्सरसस्तिरस्करिण्या वपुस्तिरस्कुर्वते ऽविज्ञाताश्च मनुष्यानुपागच्छन्ति,apsarasastiraskariṇyā vapustiraskurvate vijñātāśca manuṣyānupāgacchanti,invented,medium,4,68,0.235,"Mahābhārata MBh, 5, 14",DCS sent_id 216871,kimartham asi samprāptā vijñātaśca kathaṃ tvaham
buhler-XXXVII-844,XXXVII,परकाव्येन कवयः परद्रव्येण चेश्वराः,parakāvyena kavayaḥ paradravyeṇa ceśvarāḥ,quotation,high,4,38,1.0,"3917) RĀJA-ed. TR. 5, 159. ed. Cacl./164.",IS Saying 3917,parakāvyena kavayaḥ paradravyeṇa ceśvarāḥ |/nirloṭhitena svakṛtiṃ puṣṇantyadyatane kṣaṇe ||
buhler-XXXVII-845,XXXVII,निर्लुण्ठितेन स्वकृतिं पुष्णन्त्यद्यतने क्षणे,nirluṇṭhitena svakṛtiṃ puṣṇantyadyatane kṣaṇe,adapted,low,4,42,0.716,"3917) RĀJA-ed. TR. 5, 159. ed. Cacl./164.",IS Saying 3917,parakāvyena kavayaḥ paradravyeṇa ceśvarāḥ |/nirloṭhitena svakṛtiṃ puṣṇantyadyatane kṣaṇe ||
buhler-XXXVII-846,XXXVII,विवेकिनमनुप्राप्य गुणा यान्ति समुन्नतिम्,vivekinamanuprāpya guṇā yānti samunnatim,quotation,high,4,37,1.0,6191. (5020.) Vorzügen an einem Klugen/erfahren eine Steigerung: schöner spielt/ein in Gold gefasster Edelstein.,IS Saying 6191,vivekinamanuprāpya guṇā yānti samunnatim |/sutarāṃ ratnamābhāti cāmīkaraniyojitam ||
buhler-XXXVII-847,XXXVII,सुतरां रत्नमाभाति चामीकरनियोजितम्,sutarāṃ ratnamābhāti cāmīkaraniyojitam,quotation,high,3,36,0.748,6191. (5020.) Vorzügen an einem Klugen/erfahren eine Steigerung: schöner spielt/ein in Gold gefasster Edelstein.,IS Saying 6191,vivekinamanuprāpya guṇā yānti samunnatim |/sutarāṃ ratnamābhāti cāmīkaraniyojitam ||
buhler-XXXVII-848,XXXVII,यज्ञं विधातुमिच्छन्यजमानः प्रथमं वेदविद ऋत्विजो वृणीताम्,yajñaṃ vidhātumicchanyajamānaḥ prathamaṃ vedavida ṛtvijo vṛṇītām,invented,medium,6,59,0.26,"Ṛgveda ṚV, 8, 58",DCS sent_id 605893,yam ṛtvijo bahudhā kalpayantaḥ sacetaso yajñam imaṃ vahanti
buhler-XXXVII-849,XXXVII,यज्ञेषु पशून्स्वलंकृतेषु यूपेषु रज्जुभिर्बध्नन्ति,yajñeṣu paśūnsvalaṃkṛteṣu yūpeṣu rajjubhirbadhnanti,invented,medium,4,48,0.252,"Mahābhārata MBh, 14, 90",DCS sent_id 322898,yūpeṣu niyataṃ cāsīt paśūnāṃ triśataṃ tathā
buhler-XXXVII-850,XXXVII,देवानां कोपाग्निं शान्तिं नेतुं तान्स्तुतिभिर्नलराजो ऽप्रीणात्,devānāṃ kopāgniṃ śāntiṃ netuṃ tānstutibhirnalarājo prīṇāt,invented,medium,6,52,0.189,"Bhāratamañjarī BhāMañj, 1",DCS sent_id 576107,putra tvamapi kopāgniṃ tyaja mā vikriyā gamaḥ
buhler-XXXVII-851,XXXVII,प्रसन्ना वयं वरं वृणीष्वेति तैरुक्तो राजा धार्मिकत्वमवृणीत,prasannā vayaṃ varaṃ vṛṇīṣveti tairukto rājā dhārmikatvamavṛṇīta,invented,medium,7,58,0.266,"Aitareyabrāhmaṇa AB, 3, 33",DCS sent_id 651216,taṃ devā abruvann ayaṃ vai prajāpatir akṛtam akar imaṃ vidhyeti sa tathetyabravīt sa vai vo varaṃ vṛṇā iti vṛṇīṣveti sa etam eva varam avṛṇīta paśūnām ādhipatyaṃ tad asyaitat paśuman nāma
buhler-XXXVII-852,XXXVII,सोमं दृषद्भ्यां सुत्वाध्वर्यवस्तं पुनन्तु,somaṃ dṛṣadbhyāṃ sutvādhvaryavastaṃ punantu,invented,medium,4,40,0.222,"Atharvaveda (Paippalāda) AVP, 1, 33",DCS sent_id 646401,hiraṇyavarṇās tata ut punantu mā pra mā muñcantu varuṇasya pāśāt
buhler-XXXVII-853,XXXVII,मन्दरपर्वतं मन्थानं शेषनागं च नेत्रं कृत्वा देवदानवा अमृतार्थं क्षीरोदधिममथ्नन्,mandaraparvataṃ manthānaṃ śeṣanāgaṃ ca netraṃ kṛtvā devadānavā amṛtārthaṃ kṣīrodadhimamathnan,invented,medium,9,85,0.29,"Mahābhārata MBh, 1, 16",DCS sent_id 159910,manthānaṃ mandaraṃ kṛtvā tathā netraṃ ca vāsukim
buhler-XXXVII-854,XXXVII,यथा सूर्य उदये भाति तथा पापान्यपहत्य गङ्गाजलाप्लुता नरा विभान्ति,yathā sūrya udaye bhāti tathā pāpānyapahatya gaṅgājalāplutā narā vibhānti,invented,medium,9,65,0.203,"Spandakārikānirṇaya SpandaKārNir zu SpandaKār, 1, 2.2",DCS sent_id 49180,aparāpi tathaiva te yayedaṃ jagadābhāti yathā tathā na bhāti
buhler-XXXVII-855,XXXVII,लुब्धमर्थेन गृह्णीयात्क्रुद्धमञ्जलिकर्मणा,lubdhamarthena gṛhṇīyātkruddhamañjalikarmaṇā,quotation,high,2,43,1.0,"5860) CĀṆ. 33 bei HAEB. 31 in der/ed. Raṅgap. VṚDDHA-CĀṆ. 6, 12. HIT./ed. SCHL. IV, 102. JOHNS. 108. ed. Calc./1830 S. 502. ed. RODR. S. 452. GALAN./Varr. 22. a. गृह्नीयात् und/गृहीयात्. b. स्तब्धम् st./क्रुद्धम्,/τὸν δ’ ὑπερήφανον διὰ ταπεινώσεως GALAN. c./च्छन्दानुवृत्तेन, छंदानुवृत्या (d. i. ॰वृत्त्या) च./d. यथा st. तथा",IS Saying 5860,lubdhamarthena gṛhṇīyātkruddhamañjalikarmaṇā |/mūrkhaṃ chando 'nuvṛttena tathā tathyena paṇḍitam ||
buhler-XXXVIII-868,XXXVIII,स्तुवतो दुहिता त्वं वै याचतः प्रतिगृह्णतः,stuvato duhitā tvaṃ vai yācataḥ pratigṛhṇataḥ,quotation,high,6,40,1.0,"Baudhāyanadharmasūtra BaudhDhS, 2, 4",DCS sent_id 519431,stuvato duhitā tvaṃ vai yācataḥ pratigṛhṇataḥ
buhler-XXXVIII-869,XXXVIII,अथाहं स्तूयमानस्य ददतो ऽप्रतिगृह्णतः,athāhaṃ stūyamānasya dadato pratigṛhṇataḥ,adapted,low,4,38,0.739,"Baudhāyanadharmasūtra BaudhDhS, 2, 4",DCS sent_id 519432,athāhaṃ stūyamānasya dadato 'pratigṛhṇataḥ
