L_id	k1	hom	k2
86866	lomaSakARqA		lomaSakARqA

86867	lomaSaparRinI		lomaSaparRinI

86868	lomaSapuzpaka		lomaSapuzpaka

86869	lomaSamArjAra		lomaSamArjAra

86870	lomaSavakzaRa		lomaSavakzaRa

86871	lomaSasakTa		lomaSasa/kTa

86872	lomaSAtana		lomaSAtana

86873	lomaSya		lomaSya

86874	lomasaMharzaRa		lomasaMharzaRa

86875	lomasAtana		lomasAtana

86876	lomasAra		lomasAra

86877	lomasikA		lomasikA

86878	lomaharza		lomaharza

86879	lomaharzaRa		lomaharzaRa

86880	lomaharzaRaka		lomaharzaRaka

86881	lomaharzin		lomaharzin

86882	lomahArin		lomahArin

86883	lomahft		lomahft

86884	lomAyayaRi		lomAyayaRi

86885	lomAlikA		lomAlikA

86886	lomASa		lomASa

86887	lomASikA		lomASikA

86888	lorAy		lorAy

86889	lola		lola

86890	lolaGawa		lolaGawa

86891	lolatA		lolatA

86892	lolatva		lolatva

86893	lolana		lolana

86894	lolalola		lolalola

86895	lolAkzikA		lolAkzikA

86896	lolArka		lolArka

86897	lolikA		lolikA

86898	lolimbarAja		lolimbarAja

86899	lolupa		lolupa

86900	lolupatA		lolupatA

86901	lolupatva		lolupatva

86902	loluBa		loluBa

86903	loluva		loluva

86904	lolUya		lolUya

86905	lolora		lolora

86906	lollawa		lollawa

86907	loSaSarAyaRi		loSaSarAyaRi

86908	lozw		lozw

86909	lozwa		lozwa/

86910	lozwaka		lozwaka

86911	lozwaGna		lozwaGna

86912	lozwaDara		lozwaDara

86913	lozwan		lozwan

86914	lozwaBedana		lozwaBedana

86915	lozwamaya		lozwamaya

86916	lozwavant		lozwavant

86917	lozwaSa		lozwaSa

86918	lozwAkza		lozwAkza

86919	lozwu		lozwu

86920	lozwra		lozwra

86921	lozWa		lozWa

86922	lostAnI		lostAnI

86923	loha		loha/

86924	lohaka		lohaka

86925	lohakaRwaka		lohakaRwaka

86926	lohakAnta		lohakAnta

86927	lohakAra		lohakAra

86928	lohakAraka		lohakAraka

86929	lohakiwwa		lohakiwwa

86930	lohagiri		lohagiri

86931	lohaGAtaka		lohaGAtaka

86932	lohacAriRI		lohacAriRI

86933	lohacUrRa		lohacUrRa

86934	lohaja		lohaja

86935	lohajaNGa		lohajaNGa

86936	lohajAla		lohajAla

86937	lohajit		lohajit

86938	lohatAraRI		lohatAraRI

86939	lohadAraka		lohadAraka

86940	lohadrAvin		lohadrAvin

86941	lohanagara		lohanagara

86942	lohanAla		lohanAla

86943	lohapASa		lohapASa

86944	lohapura		lohapura

86945	lohapfzWa		lohapfzWa

86946	lohamaya		lohama/ya

86947	lohamAraka		lohamAraka

86948	lohamuktikA		lohamuktikA

86949	lohameKala		lohameKala

86950	lohayazwI		lohayazwI

86951	lohara		lohara

86952	loharajas		loharajas

86953	lohala		lohala

86954	lohaliNga		lohaliNga

86955	lohavant		lohavant

86956	lohavara		lohavara

86957	lohavAla		lohavAla

86958	lohaSaNku		lohaSaNku

86959	lohaSlezaRa		lohaSlezaRa

86960	lohasaMkara		lohasaMkara

86961	lohAkara		lohAkara

86962	lohAkarRa		lohAkarRa

86963	lohAcala		lohAcala

86964	lohAja		lohAja

86965	lohARqa		lohARqa

86966	lohABisAra		lohABisAra

86967	lohABihAra		lohABihAra

86968	lohAyasa		lohAyasa/

86969	lohArgala		lohArgala

86970	lohi		lohi

86971	lohikA		lohikA

86972	lohit		lohit

86973	lohita		lo/hita

86974	lohitaka		lohitaka

86975	lohitakalmAza		lo/hitakalmAza

86976	lohitakUwa		lohitakUwa

86977	lohitakfzRa		lohitakfzRa

86978	lohitakzaya		lohitakzaya

86979	lohitakzayaka		lohitakzayaka

86980	lohitakzIra		lo/hitakzIra

86981	lohitagaNga		lohitagaNga

86982	lohitagaNgaka		lohitagaNgaka

86983	lohitagrIva		lohitagrIva

86984	lohitacandana		lohitacandana

86985	lohitajahnu		lohitajahnu

86986	lohitatva		lohitatva

86987	lohitaDvaja		lohitaDvaja

86988	lohitapAdadeSa		lohitapAdadeSa

86989	lohitapittin		lohitapittin

86990	lohitapura		lohitapura

86991	lohitapuzpa		lo/hitapuzpa

86992	lohitapuzpaka		lohitapuzpaka

86993	lohitamukti		lohitamukti

86994	lohitamfttikA		lohitamfttikA

86995	lohitavant		lo/hitavant

86996	lohitavAsas		lo/hitavAsas

86997	lohitaSatapattra		lohitaSatapattra

86998	lohitaSabala		lohitaSabala

86999	lohitasAraNga		lo/hitasAraNga

87000	lohitAkza	1	lohitAkza
87001	lohitAkza	2	lohitAkza/
87002	lohitAgiri		lohitAgiri

87003	lohitANga		lohitANga

87004	lohitAnana		lohitAnana

87005	lohitAmuKI		lohitAmuKI

87006	lohitAy		lohitAy

87007	lohitAyana		lohitAyana

87008	lohitAyani		lohitAyani

87009	lohitAyas		lohitAyas

87010	lohitAyasa		lohitAyasa/

87011	lohitArRa		lohitArRa

87012	lohitArdra		lohitArdra

87013	lohitArman		lohitArman

87014	lohitAvaBAsa		lohitAvaBAsa

87015	lohitASoka		lohitASoka

87016	lohitASva		lohitASva

87017	lohitAsya		lo/hitAsya

87018	lohitAhi		lohitAhi/

87019	lohitiman		lohitiman

87020	lohitIBU		lohitIBU

87021	lohitEta		lohitEta/

87022	lohitotpala		lohitotpala

87023	lohitoda		lohitoda

87024	lohitorRa		lohitorRa/

87025	lohitya		lohitya

87026	lohityAyanamAtar		lohityAyanamAtar

87027	lohinikA		lohinikA

87028	lohinIkA		lohinI/kA

87029	lohinya		lohinya

87030	lohottama		lohottama

87031	lOkAkza		lOkAkza

87032	lOkAyatika		lOkAyatika/

87033	lOkika		lO/kika

87034	lOkikatva		lOkikatva

87035	lOkikavizayavicAra		lOkikavizayavicAra

87036	lOkya		lOkya/

87037	lOgAkzi		lOgAkzi

87038	lOWaraTa		lOWaraTa

87039	lOq		lOq

87040	lOpsa		lOpsa

87041	lOma	1	lO/ma
87042	lOma	2	lOma/
87043	lOmakAyana		lOmakAyana/

87044	lOmakAyani		lO/makAyani

87045	lOmakIya		lOmakI/ya

87046	lOmanya		lOmanya/

87047	lOmaSIya		lOmaSI/ya

87048	lOmaharzaRaka		lOmaharzaRaka

87049	lOmaharzaRi		lOmaharzaRi

87050	lOmAyana		lOmAyana/

87051	lOmAyanya		lO/mAyanya

87052	lOmi		lO/mi

87053	lOlAha		lOlAha

87054	lOlya		lOlya

87055	lOlyatA		lOlyatA

87056	lOlyavant		lOlyavant

87057	lOSa		lOSa

87058	lOha		lO/ha

87059	lOhakAra		lOhakAra

87060	lOhacAraka		lOhacAraka

87061	lOhaja		lOhaja

87062	lOhapradIpa		lOhapradIpa

87063	lOhaBARqa		lOhaBARqa

87064	lOhaBU		lOhaBU

87065	lOhamala		lOhamala

87066	lOhaSaNku		lOhaSaNku

87067	lOhaSAstra		lOhaSAstra

87068	lOhAcArya		lOhAcArya

87069	lOhAtman		lOhAtman

87070	lOhAyana		lOhAyana/

87071	lOhAyasa		lOhAyasa

87072	lOhi		lOhi

87073	lOhita		lOhita

87074	lOhitaDvajya		lO/hitaDvajya

87075	lOhitASva		lOhitASva

87076	lOhitIka		lOhitIka/

87077	lOhitya		lO/hitya

87078	lOhityAyanI		lOhityAyanI/

87079	lOheza		lOheza

87080	lpI		lpI

87081	lyI		lyI

87082	lvI		lvI

87082	va		va*⁾

87083	va	1	va
87084	va	2	va
87085	vaMSa		vaMSa/

87086	vaMSafzi		vaMSafzi

87087	vaMSaka		va/MSaka

87088	vaMSakaWina		vaMSakaWina

87089	vaMSakaPa		vaMSakaPa

87090	vaMSakara		vaMSakara

87091	vaMSakarpUrarocanA		vaMSakarpUrarocanA

87092	vaMSakarman		vaMSakarman

87093	vaMSakft		vaMSakft

87094	vaMSakramAgata		vaMSakramAgata

87095	vaMSakzIrI		vaMSakzIrI

87096	vaMSagulma		vaMSagulma

87097	vaMSacintaka		vaMSacintaka

87098	vaMSacCettar		vaMSacCettar

87099	vaMSaja		vaMSaja

87100	vaMSataRqula		vaMSataRqula

87101	vaMSadalA		vaMSadalA

87102	vaMSaDara		vaMSaDara

87103	vaMSaDArA		vaMSaDArA

87104	vaMSaDArin		vaMSaDArin

87105	vaMSanartin		vaMSanarti/n

87106	vaMSanAqikA		vaMSanAqikA

87107	vaMSanATa		vaMSanATa

87108	vaMSanAlikA		vaMSanAlikA

87109	vaMSanetra		vaMSanetra

87110	vaMSapattra	1	vaMSapattra
87111	vaMSapattra	2	vaMSapattra
87112	vaMSapattraka		vaMSapattraka

87113	vaMSapattrapatita		vaMSapattrapatita

87114	vaMSapIta		vaMSapIta

87115	vaMSapuzpA		vaMSapuzpA

87116	vaMSapUraka		vaMSapUraka

87117	vaMSabrAhmaRa		vaMSabrAhmaRa

87118	vaMSaBAra		vaMSaBAra

87119	vaMSaBft		vaMSaBft

87120	vaMSaBojya		vaMSaBojya

87121	vaMSamaya		vaMSamaya

87122	vaMSamUlaka		vaMSamUlaka

87123	vaMSarAja		vaMSarAja

87124	vaMSarocanA		vaMSarocanA

87125	vaMSalocanA		vaMSalocanA

87126	vaMSavarDana		vaMSavarDana

87127	vaMSavarDin		vaMSavarDin

87128	vaMSavistara		vaMSavistara

87129	vaMSaSarkarA		vaMSaSarkarA

87130	vaMSaSalAkA		vaMSaSalAkA

87131	vaMSastanita		vaMSastanita

87132	vaMSasTa		vaMSasTa

87133	vaMSasTabila		vaMSasTabila

87134	vaMSasTiti		vaMSasTiti

87135	vaMSAgata		vaMSAgata

87136	vaMSAgra		vaMSAgra

87137	vaMSANkura		vaMSANkura

87138	vaMSAnukIrtana		vaMSAnukIrtana

87139	vaMSAnukrama		vaMSAnukrama

87140	vaMSAnuga		vaMSAnuga

87141	vaMSAnucarita		vaMSAnucarita

87142	vaMSAnuvaMSacarita		vaMSAnuvaMSacarita

87143	vaMSAvatI		vaMSAvatI

87144	vaMSAhva		vaMSAhva

87145	vaMSika		vaMSika

87146	vaMSin		vaMSin

87147	vaMSivAdya		vaMSivAdya

87148	vaMSIDara		vaMSIDara

87149	vaMSIya		vaMSIya

87150	vaMSIvadana		vaMSIvadana

87151	vaMSya		va/MSya

87152	vaMsaga		va/Msaga

87153	vak	1	vak
87154	vak	2	vak
87155	vakala		va/kala

87156	vakasuhARa		vakasuhARa

87157	vakuSa		vakuSa

87158	vakk		vakk

87159	vakkalin		vakkalin

87160	vakkasa		vakkasa

87161	vakkula		vakkula

87162	vaktar		vakta/r

87163	vaktavya		vakta/vya

87164	vaktavyatA		vaktavyatA

87165	vaktavyatva		vaktavyatva

87166	vakti		vakti

87167	vaktu		va/ktu

87168	vaktfka		vaktfka

87169	vaktftA		vaktftA

87170	vaktra		vaktra/

87171	vaktraka		vaktraka

87172	vaktraKura		vaktraKura

87173	vaktraja		vaktraja

87174	vaktratAla		vaktratAla

87175	vaktratuRqa		vaktratuRqa

87176	vaktradaMzwra		vaktradaMzwra

87177	vaktradala		vaktradala

87178	vaktrapawa		vaktrapawa

87179	vaktrapawwa		vaktrapawwa

87180	vaktraBedin		vaktraBedin

87181	vaktrayoDin		vaktrayoDin

87182	vaktraruha		vaktraruha

87183	vaktraroga		vaktraroga

87184	vaktravAsa		vaktravAsa

87185	vaktraSoDana		vaktraSoDana

87186	vaktraSoDin		vaktraSoDin

87187	vaktrAsava		vaktrAsava

87188	vaktva		va/ktva

87189	vakman		va/kman

87190	vakmarAjasatya		vakmarA/jasatya

87191	vakmya		va/kmya

87192	vakra		vakra/

87193	vakrakaRwa		vakrakaRwa

87194	vakrakaRwaka		vakrakaRwaka

87195	vakraKaqga		vakraKaqga

87196	vakragrIva		vakragrIva

87197	vakracaYcu		vakracaYcu

87198	vakratA		vakratA

87199	vakratAla		vakratAla

87200	vakratu		vakratu

87201	vakratuRqa		vakratuRqa

87202	vakratva		vakratva

87203	vakradaMzwra		vakradaMzwra

87204	vakradanta		vakradanta

87205	vakradala		vakradala

87206	vakranakra		vakranakra

87207	vakranAla		vakranAla

87208	vakranAsa		vakranAsa

87209	vakranAsika		vakranAsika

87210	vakrapAda		vakrapAda

87211	vakrapucCa		vakrapucCa

87212	vakrapura		vakrapura

87213	vakrapuzpa		vakrapuzpa

87214	vakraBaRita		vakraBaRita

87215	vakraBAva		vakraBAva

87216	vakrama		vakrama

87217	vakraya		vakraya

87218	vakralANgUla		vakralANgUla

87219	vakravaktra		vakravaktra

87220	vakravAlaDi		vakravAlaDi

87221	vakraSalyA		vakraSalyA

87222	vakraSfNga		vakraSfNga

87223	vakrAgra		vakrAgra

87224	vakrANga	1	vakrANga
87225	vakrANga	2	vakrANga
87226	vakrANGri		vakrANGri

87227	vakrAtapa		vakrAtapa

87228	vakri		vakri

87229	vakrita		vakrita

87230	vakrin		vakrin

87231	vakrima		vakrima

87232	vakriman		vakrima/n

87233	vakrIkar		vakrIkar

87234	vakrIBU		vakrIBU

87235	vakretara		vakretara

87236	vakrokti		vakrokti

87237	vakroktijIvita		vakroktijIvita

87238	vakrolaka		vakrolaka

87239	vakrozWikA		vakrozWikA

87240	vakva		va/kva

87241	vakvan		va/kvan

87242	vakvarI		vakvarI

87243	vakvasa		vakvasa

87244	vakz		vakz

87245	vakzaRa		va/kzaRa

87246	vakzaRA		vakza/RA

87247	vakzaRi		vakza/Ri

87248	vakzaResTA		vakzaResTA/

87249	vakzaTa		vakza/Ta

87250	vakzas	1	va/kzas
87251	vakzas	2	va/kzas
87252	vakzI		vakzI/

87253	vakzu		vakzu

87254	vakzogrIva		vakzogrIva

87255	vakzoja		vakzoja

87256	vakzomaRqalin		vakzomaRqalin

87257	vakzoruh		vakzoruh

87258	vakzoruha		vakzoruha

87259	vakzyamARatva		vakzyamARatva

87260	vaK		vaK

87261	vagalA		vagalA

87262	vagalAmuKI		vagalAmuKI

87263	vagAha		vagAha

87264	vagnu		vagnu/

87265	vagvana		vagvana/

87266	vagvanu		vagvanu/

87267	vaGA		va/GA

87268	vaNk		vaNk

87269	vaNke		vaNke

87270	vaNkawaka		vaNkawaka

87271	vaNkara		vaNkara

87272	vaNkasena		vaNkasena

87273	vaNkAlakAcArya		vaNkAlakAcArya

87274	vaNkAlA		vaNkAlA

87275	vaNkiRI		vaNkiRI

87276	vaNkila		vaNkila

87277	vaNku		vaNku/

87278	vaNkU		vaNkU

87279	vaNkya		vaNkya

87280	vaNkri		va/Nkri

87281	vaNkzaRa		vaNkzaRa

87282	vaNkzu		vaNkzu

87283	vaNK		vaNK

87284	vaNKara		vaNKara

87285	vaNg		vaNg

87286	vaNga		vaNga

87287	vaNgaja		vaNgaja

87288	vaNgajIvana		vaNgajIvana

87289	vaNgana		vaNgana

87290	vaNgalA		vaNgalA

87291	vaNgaSulvaja		vaNgaSulvaja

87292	vaNgasena		vaNgasena

87293	vaNgasenaka		vaNgasenaka

87294	vaNgAri		vaNgAri

87295	vaNgAla		vaNgAla

87296	vaNgAlikA		vaNgAlikA

87297	vaNgiri		vaNgiri

87298	vaNgIya		vaNgI/ya

87299	vaNgulA		vaNgulA

87300	vaNgfda		va/Ngfda

87301	vaNGa		vaNGa

87302	vac		vac

87303	vaca		vaca/

87304	vacaHkrama		vacaHkrama

87305	vacaknu		vacaknu/

87306	vacaRqA		vacaRqA

87307	vacana		vacana

87308	vacanakara		vacanakara

87309	vacanakArin		vacanakArin

87310	vacanagocara		vacanagocara

87311	vacanagrAhin		vacanagrAhin

87312	vacanapawu		vacanapawu

87313	vacanAnuga		vacanAnuga

87314	vacanAvant		vacanA/vant

87315	vacanIkar		vacanIkar

87316	vacanIya		vacanIya

87317	vacanIyatA		vacanIyatA

87318	vacanesTita		vacanesTita

87319	vacara		vacara

87320	vacalu		vacalu

87321	vacas	1	vacas
87322	vacas	2	vacas
87323	vacasa	1	vacasa
87324	vacasa	2	vacasa/
87325	vacasAMpati		vacasAMpati

87326	vacaskara		vacaskara

87327	vacasy		vacasy

87328	vacasya		vacasya^

87329	vacasyA		vacasyA/

87330	vacasyu	1	vacasyu/
87331	vacasya	2	vacasya/
87332	vacAcArya		vacAcArya

87333	vacArca		vacArca

87334	vaci		vaci

87335	vacograha		vacograha

87336	vacoyuj		vacoyu/j

87337	vacovid		vacovi/d

87338	vacCala		vacCala

87339	vacCikA		vacCikA

87340	vaj		vaj

87341	vajaARa		vajaARa

87342	vajahURa		vajahURa

87343	vajra		va/jra

87344	vajraka		vajraka

87345	vajrakaNkawa		vajrakaNkawa

87346	vajrakaRwa		vajrakaRwa

87347	vajrakaRwakaSAlmalI		vajrakaRwakaSAlmalI

87348	vajrakanda		vajrakanda

87349	vajrakapAlin		vajrakapAlin

87350	vajrakarRa		vajrakarRa

87351	vajrakAlikA		vajrakAlikA

87352	vajrakAlI		vajrakAlI

87353	vajrakIwa		vajrakIwa

87354	vajrakIlAy		vajrakIlAy

87355	vajrakukzi		vajrakukzi

87356	vajrakUwa		vajrakUwa

87357	vajraketu		vajraketu

87358	vajrakzAra		vajrakzAra

87359	vajragarBa		vajragarBa

87360	vajragopa		vajragopa

87361	vajraGoza		vajraGoza

87362	vajracaYcu		vajracaYcu

87363	vajracarman		vajracarman

87364	vajracCedakaprajYApAramitA		vajracCedakaprajYApAramitA

87365	vajrajit		vajrajit

87366	vajrajvalana		vajrajvalana

87367	vajrajvAlA		vajrajvAlA

87368	vajrawa		vajrawa

87369	vajrawIka		vajrawIka

87370	vajraRaKA		vajraRaKA

87371	vajratara		vajratara

87372	vajratuRqa		vajratuRqa

87373	vajratulya		vajratulya

87374	vajradaMzwra		vajradaMzwra

87375	vajradakziRa		va/jradakziRa

87376	vajradaRqa		vajradaRqa

87377	vajradaRqaka		vajradaRqaka

87378	vajradatta		vajradatta

87379	vajradanta		vajradanta

87380	vajradaSana		vajradaSana

87381	vajradfQanetra		vajradfQanetra

87382	vajradeSa		vajradeSa

87383	vajradru		vajradru

87384	vajradruma		vajradruma

87385	vajradrumakesaraDvaja		vajradrumakesaraDvaja

87386	vajraDara		vajraDara

87387	vajraDAtvI		vajraDAtvI

87388	vajranaKa		vajranaKa

87389	vajranagara		vajranagara

87390	vajranABa		vajranABa

87391	vajranABIya		vajranABIya

87392	vajranirGoza		vajranirGoza

87393	vajranizkamBa		vajranizkamBa

87394	vajranizpeza		vajranizpeza

87395	vajrapaYjara		vajrapaYjara

87396	vajrapattrikA		vajrapattrikA

87397	vajrapARi		vajrapARi

87398	vajrapARitva		vajrapARitva

87399	vajrapARin		vajrapARin

87400	vajrapAta	1	vajrapAta
87401	vajrapAta	2	vajrapAta
87402	vajrapAzARa		vajrapAzARa

87403	vajrapura		vajrapura

87404	vajrapuzpa		vajrapuzpa

87405	vajrapuzpA		vajrapuzpA

87406	vajrapraBa		vajrapraBa

87407	vajrapraBAva		vajrapraBAva

87408	vajraprastAriRI		vajraprastAriRI

87409	vajrabAhu		va/jrabAhu

87410	vajrabIjaka		vajrabIjaka

87411	vajraBUmi		vajraBUmi

87412	vajraBUmirajas		vajraBUmirajas

87413	vajraBfkuwi		vajraBfkuwi

87414	vajraBft		vajraBf/t

87415	vajramaRi		vajramaRi

87416	vajramaRqA		vajramaRqA

87417	vajramaya		vajramaya

87418	vajramitra		vajramitra

87419	vajramukuwa		vajramukuwa

87420	vajramuzwi		vajramuzwi

87421	vajramUlI		vajramUlI

87422	vajrayoginI		vajrayoginI

87423	vajraraTa		vajraraTa

87424	vajrada		vajrada

87425	vajrarAtra		vajrarAtra

87426	vajralipi		vajralipi

87427	vajralepa		vajralepa

87428	vajralepAy		vajralepAy

87429	vajralohaka		vajralohaka

87430	vajravaDa		vajravaDa

87431	vajravaracandra		vajravaracandra

87432	vajravallI		vajravallI

87433	vajravah		vajrava/h

87434	vajravAraka		vajravAraka

87435	vajravArAhI		vajravArAhI

87436	vajravidrAviRI		vajravidrAviRI

87437	vajravizkamBa		vajravizkamBa

87438	vajravihata		va/jravihata

87439	vajravIra		vajravIra

87440	vajravfkza		vajravfkza

87441	vajravega		vajravega

87442	vajravyUha		vajravyUha

87443	vajraSalya		vajraSalya

87444	vajraSAKA		vajraSAKA

87445	vajraSIrza		vajraSIrza

87446	vajraSuci		vajraSuci

87447	vajraSfNKalA		vajraSfNKalA

87448	vajraSfNKalikA		vajraSfNKalikA

87449	vajrasaMhata		vajrasaMhata

87450	vajrasaMGAta		vajrasaMGAta

87451	vajrasattva		vajrasattva

87452	vajrasattvAtmikA		vajrasattvAtmikA

87453	vajrasamADi		vajrasamADi

87454	vajrasAra		vajrasAra

87455	vajrasAramaya		vajrasAramaya

87456	vajrasArIkar		vajrasArIkar

87457	vajrasUci		vajrasUci

87458	vajrasUrya		vajrasUrya

87459	vajrasena		vajrasena

87460	vajrasTAna		vajrasTAna

87461	vajrasvAmin		vajrasvAmin

87462	vajrahasta		va/jrahasta

87463	vajrahURa		vajrahURa

87464	vajrahfdaya		vajrahfdaya

87465	vajrAMSu		vajrAMSu

87466	vajrAkara		vajrAkara

87467	vajrAkfti		vajrAkfti

87468	vajrAKya		vajrAKya

87469	vajrANkuSI		vajrANkuSI

87470	vajrANga		vajrANga

87471	vajrAcArya		vajrAcArya

87472	vajrAditya		vajrAditya

87473	vajrABa		vajrABa

87474	vajrAByAsa		vajrAByAsa

87475	vajrAmbujA		vajrAmbujA

87476	vajrAy		vajrAy

87477	vajrAyuDa		vajrAyuDa

87478	vajrASani		vajrASani

87479	vajrAsana		vajrAsana

87480	vajrAsu		vajrAsu

87481	vajrAsTiSfNKalA		vajrAsTiSfNKalA

87482	vajrAhikA		vajrAhikA

87483	vajrijit		vajrijit

87484	vajrin		vajri/n

87485	vajrivas		vajrivas

87486	vajrIkaraRa		vajrIkaraRa

87487	vajrIBUta		vajrIBUta

87488	vajrendra		vajrendra

87489	vajreSvarI		vajreSvarI

87490	vajrodarI		vajrodarI

87491	vajrolI		vajrolI

87492	vaYc		vaYc

87493	vaYcaka		vaYcaka

87494	vaYcati		vaYcati

87495	vaYcaTa		vaYca/Ta

87496	vaYcana		vaYcana

87497	vaYcanatA		vaYcanatA

87498	vaYcanavant		vaYcanavant

87499	vaYcanIya		vaYcanIya

87500	vaYcayitar		vaYcayitar

87501	vaYcayitavya		vaYcayitavya

87502	vaYcitaka		vaYcitaka

87503	vaYcin		vaYcin

87504	vaYcuka		vaYcuka

87505	vaYcya		vaYcya

87506	vaYjarA		vaYjarA

87507	vaYjula		vaYjula

87508	vaYjulaka		vaYjulaka

87509	vaYjulapriya		vaYjulapriya

87510	vaw	1	vaw
87511	vaw	2	vaw
87512	vawa		vawa

87513	vawaka		vawaka

87514	vawakaRikA		vawakaRikA

87515	vawakaRIkA		vawakaRIkA

87516	vawakaRIya		vawakaRIya

87517	vawakinI		vawaki/nI

87518	vawaja		va/waja

87519	vawatIrTanATa		vawatIrTanATa

87520	vawapattra		vawapattra

87521	vawayakziRItIrTa		vawayakziRItIrTa

87522	vawara		vawara

87523	vawavatI		vawavatI

87524	vawavAsin		vawavAsin

87525	vawAkara		vawAkara

87526	vawAraka		vawAraka

87527	vawArakamaya		vawArakamaya

87528	vawAvIka		vawAvIka

87529	vawi		va/wi

87530	vawika		vawika

87531	vawin		vawin

87532	vawiBa		vawiBa/

87533	vawI		vawI

87534	vawUrin		vawUri/n

87535	vaweSvara		vaweSvara

87536	vaweSvarasidDAnta		vaweSvarasidDAnta

87537	vawodakA		vawodakA

87538	vawwa		vawwa

87539	vawwadeva		vawwadeva

87540	vawya		vawya/

87541	vaW		vaW

87542	vaWara		vaWara/

87543	vaqaBI		vaqaBI

87544	vaqava		vaqava

87545	vaqavAgni		vaqavAgni

87546	vaqavAnala		vaqavAnala

87547	vaqavABfta		vaqavABfta

87548	vaqavAmuKa	1	vaqavAmuKa
87549	vaqavAmuKa	2	vaqavAmuKa
87550	vaqavAvaktra		vaqavAvaktra

87551	vaqavAhfta		vaqavAhfta

87552	vaqavin		vaqavi/n

87553	vaqA		vaqA

87554	vaqikA		vaqikA

87555	baqiSa		baqiSa

87556	vaqeru		vaqeru

87557	vaqOsaka		vaqOsaka

87558	vaqra		vaqra

87559	vaR		vaR

87560	vaRa		vaRa

87561	vaRaTalagrAma		vaRaTalagrAma

87562	vaRikavrata		vaRikavrata

87563	vaRikkarman		vaRikkarman

87564	vaRikkriyA		vaRikkriyA

87565	vaRikpaTa		vaRikpaTa

87566	vaRiksArTa		vaRiksArTa

87567	vaRigjana		vaRigjana

87568	vaRigbanDu		vaRigbanDu

87569	vaRigBAva		vaRigBAva

87570	vaRigvaha		vaRigvaha

87571	vaRigvftti		vaRigvftti

87572	vaRiNmArga		vaRiNmArga

87573	vaRij		vaRi/j

87574	vaRija		vaRija

87575	vaRijaka		vaRijaka

87576	vaRijya		vaRijya/

87577	vaRw		vaRw

87578	vaRwa		vaRwa

87579	vaRwaka		vaRwaka

87580	vaRwAla		vaRwAla

87581	vaRW		vaRW

87582	vaRWa		vaRWa

87583	vaRWara		vaRWara

87584	vaRq		vaRq

87585	vat		vat

87586	vataMsa		vataMsa

87587	vataMsaka		vataMsaka

87588	vataRqa		va/taRqa

87589	vataraRI		vataraRI

87590	vatAyana		vatAyana

87591	vati		vati

87592	vatU		vatU

87593	vatokA		vatokA

87594	vatsa		vatsa/

87595	vatsaka		vatsaka

87596	vatsakAmA		vatsakAmA

87597	vatsaRurakatIrTa		vatsaRurakatIrTa

87598	vatsatara		vatsatara/

87599	vatsatva		vatsatva

87600	vatsadanta		vatsadanta

87601	vatsanapAt		vatsa/napAt

87602	vatsanABa		vatsanABa

87603	vatsapa		vatsa/pa

87604	vatsapati		vatsapati

87605	vatsapattana		vatsapattana

87606	vatsapAla		vatsapAla

87607	vatsapAlana		vatsapAlana

87608	vatsapracetas		vatsapracetas

87609	vatsaprI		vatsaprI/

87610	vatsaprIti		vatsaprIti

87611	vatsabanDA		vatsabanDA

87612	vatsabAlaka		vatsabAlaka

87613	vatsaBUmi		vatsaBUmi

87614	vatsamitra		vatsamitra

87615	vatsamuKa		vatsa/muKa

87616	vatsara		vatsara/

87617	vatsarAja		vatsarAja

87618	vatsarAjya		vatsarAjya

87619	vatsarAdi		vatsarAdi

87620	vatsarAntaka		vatsarAntaka

87621	vatsarArRa		vatsarArRa

87622	vatsala		vatsala/

87623	vatsalatA		vatsalatA

87624	vatsalatva		vatsalatva

87625	vatsalay		vatsalay

87626	vatsavant		vatsavant

